"ycjX",-1.1,-1.3,-1,-1.4,-1.1,-1.9,1.5,-1.1
"mokB",-1.1,-1.3,1.2,1.2,-1.2,1.5,-1.2,-1.5
"lsrB",-2.7,-1.7,-1.9,-1.8,-1.4,1.1,-1.8,-2.5
"ychO",-1.5,-1.3,-1.2,-1.1,-1.3,1.3,-1.5,-1.7
"ycjT",-2.8,-2.8,-3.9,-2.9,-1.8,-1.1,-2.1,-2.4
"lsrR",-2.4,-1.9,-2.1,-4.3,-1.2,-1.7,-2,-2
"tyrS",-1.2,-1,-1,-2.3,-1,-1.1,-1.2,-1.3
"chbG",-2.3,-1.7,-1.9,-6.9,-1.3,-1.6,-1.4,-1.5
"msrC",1.7,1.4,2.1,1,1.1,1.2,1.5,1.2
"nth",-1.5,-1.5,1.1,-3.9,-1.1,-1.3,-1,-1.7
"tcyP",-1.3,-1.4,1.5,-3.1,-1.4,-1.2,1.4,-1.6
"htpX",1.6,1.3,2.3,1.1,1.7,1.7,1.6,1.3
"yedK",-2.7,-3.7,-2.4,-4.6,-1.5,-2.3,-1.7,-2.1
"rsxC",-1.1,-1.2,1.7,-1.1,-1.1,-2.7,1.1,-1.2
"yniA",-1.7,-1.7,1,-1.8,-1.6,-1.7,-1.3,-1.6
"yebO",1.5,1.4,2.3,2.5,1.4,1.8,2.1,1.3
"amyA",-1.6,-1.8,-1.3,-1.2,-1.3,-1.8,-1.2,-1.4
"cnu",-1.7,-1.5,-1.3,-1.1,-1,1.4,-1.1,-1.4
"yobD",1.5,1,1.7,-1,1.2,1.6,-1.1,-1.3
"fliC",-1.2,-1.5,-1.3,-3.1,-1.1,1.2,-1.3,-2
"malX",-4.1,-3.5,-3.7,-9.1,-1.9,-1.4,-2.3,-2.3
"rpmI",1.9,1.8,2.5,2.1,1.9,2.1,2,1.6
"yoaE",-1.7,-2,-1.5,-4.1,-1.4,-1.3,-1.3,-1.5
"dcyD",1,-1.5,1.1,-1.9,1,-1.6,-1.1,-1.5
"uidA",-1.9,-3.5,-2.2,-7.2,-1.5,-2.6,-2,-2.3
"pheT",1.8,1.4,2.4,1.3,1.3,1.1,1.6,1.1
"pabB",-2.3,-2.1,-1.2,-4.1,-1.4,-1.9,-1.3,-1.9
"yecF",-2.2,-2.6,-1.3,-5.8,-1.2,-1.8,-1.3,-1.8
"wcaL",-2.4,-2.6,-1.5,-7,-1.3,-1.9,-1.1,-1.5
"yohJ",-2.6,-4,-2,-6.4,-1.3,-2.8,-1.7,-2.1
"yfaH",-3.7,-4.1,-3.1,-7.8,-2.3,-3,-1.4,-2
"yfcQ",-3.6,-4.4,-3,-6.8,-2,-3.1,-1.9,-2.4
"rfbD",1.6,1.5,2.9,1.8,1.5,1.4,1.8,1.2
"yohF",-2.8,-2.5,-2.9,-5.3,-1.6,-2.5,-1.6,-1.9
"nrdA",-1.2,1.3,1.4,-1.8,-1.2,1.8,1.3,-1.1
"prmB",1.4,1.6,2,1.1,1.1,2.1,1.3,-1
"glf",1.8,1.6,1.7,1.4,1.1,2.5,1.3,-1
"dld",1.3,1.5,1.7,-1.1,1.1,1.9,1.4,1
"yfaA",-1.3,-1.7,-1.5,-2.9,1.2,-1,-1.4,-1.6
"epmC",-1.1,-1.3,1.1,-1.8,1.4,-1.1,1.1,-1.2
"wbbK",2.1,1.4,2.1,1.7,1.6,1.3,1.7,1.5
"yehX",-2.1,-1.5,1,-2.4,-1,-1.9,-1.2,-1.6
"yfcJ",1.6,1.3,1.9,1.6,1.3,-1,1.4,-1
"wzzB",1.2,1.3,2.3,1,1.4,1.2,1.7,1.1
"btsR",-1.1,-1.5,1.2,-3,-1.4,-1.6,1,-1.3
"atoB",1.6,1.4,2.1,1.4,1.3,1.1,1.4,1
"truA",-1.6,-1.7,-1.1,-3.1,-1.2,-1.7,-1.2,-1.4
"hisH",-1,-1.2,2.2,1.2,-1,1.2,1.8,-1.1
"yehP",1.1,1.1,1.8,1.2,1.1,-1.1,1.1,-1.1
"atoC",-2.6,-2.6,-1.6,-3.7,-1.3,-2.3,-1.6,-2.1
"dedD",-1.4,-1.4,1.5,-1.5,-1.2,-1.2,1.3,-1.3
"eutL",1,-1.1,-1.1,-2,-1.2,1.1,-1.3,-1.5
"yfhR",-2.5,-2.3,-1.7,-3,-1.3,-1.1,-1.5,-1.8
"rpoS",1.4,1.3,1.8,1.1,1.1,1.7,1.4,1.2
"amiA",1.2,-1.3,1.3,-1.2,1.1,1.2,1.1,-1.2
"iscS",2.1,1.7,2.7,2.8,2.3,2.3,2,1.3
"yfjR",-3.8,-4.6,-5.8,-5.1,-1.3,-2.2,-1.8,-2.2
"ygbK",-3.6,-3.1,-3.7,-7,-1.6,-3.2,-2.2,-2.5
"yfeX",-1.3,-1.7,-1.3,-2.3,-1.2,-1.2,-1.1,-1.4
"hscA",1.2,1.1,1.9,1.2,1.2,-2.7,1.6,-1.2
"rnlA",1.2,-1.4,1.6,-2,1.1,-1.2,1.5,-1
"mutS",-2.6,-2.7,-1.4,-4.3,-1.4,-1.9,-1.2,-1.9
"murR",-2.7,-2.5,-1.7,-5.2,-1.4,-2.1,-1.3,-1.8
"sseB",1.2,-1.3,1.6,-1.4,1.1,-1,1.2,-1.5
"yfjJ",-3.5,-4,-2.9,-5.5,-2,-2.9,-1.7,-2.2
"hypD",-2.5,-2.4,-1.5,-3.5,-1.7,-2.7,-1.4,-2
"cysW",1.3,1.1,2.2,1.4,-1.1,1.2,1.8,1.2
"ndk",1.5,1.3,2.7,2.7,1.2,1.5,1.7,1
"intA",-2.5,-2.2,-2,-3.8,-1.3,-1.4,-1.8,-2
"hycA",-2.8,-2.9,-3.2,-4.1,-1.5,-1.8,-2,-2.2
"yfeK",1.3,1,1.2,-1.3,1,1.2,1,-1
"hisS",1.4,1.6,1.7,1.6,1.3,1.6,1.3,1.1
"bamE",2.2,1.3,1.9,1.8,1.7,1.9,1.6,1.6
"hycE",-3.7,-3.5,-2.4,-3.3,-1.3,-2.2,-2,-2.4
"araE",2.6,-2.3,2.3,1.7,1.6,1,1.6,1.1
"galP",2.7,1.2,2.4,2.2,1.5,1.8,1.6,1.5
"ribB",1.6,1.2,2.3,1.9,1.3,1.5,1.7,1.1
"agaI",-4.7,-4.3,-3.8,-5.5,-1.9,-3,-2,-2.5
"galR",-2.5,-3.5,-2.2,-6.1,-1.8,-2.6,-1.3,-2
"yqgB",-1.6,-1.3,1.3,-2.6,-1.2,-1.9,1.1,-1.5
"ygiB",1.1,1,1.9,-1.1,1.2,-1,1.3,-1.1
"kbaY",-1.9,-2.6,-1.3,-3.4,-1.2,-2,-1.3,-1.9
"ygdR",-2,-1.4,1.4,-2,-1.1,-1.2,1.5,-1.1
"tktA",2.6,1.5,3.5,3.4,1.5,1.7,1.9,1.6
"yqiB",1.2,1.3,2.3,1.4,1.4,1.3,1.7,1.1
"agaV",-2.6,-2.2,-1.7,-3.7,-1.6,-2.7,-1.3,-1.8
"ptsP",-2,-1.6,-1.5,-5.1,-1.5,-1.5,-1.5,-1.9
"yggF",-3.3,-3.1,-3.1,-4.7,-1.7,-2,-2.5,-2.3
"ygiN",1.3,1.2,1.5,-1.1,1,1.1,1,-1
"prlF",-1.6,-1.1,-1,-2,-1.3,-1.3,-1.5,-1.4
"ppdB",-1.9,-2.6,-1.9,-2.7,1,-1.7,-1.5,-1.8
"pgk",1.8,1.4,1.9,1.4,1.5,1.4,1.2,1.1
"qseB",-1.6,-3.2,-2.1,-3.6,-1.1,-1.7,-1.6,-2.1
"garR",-2,-1.4,-1.1,-2.3,-1.4,-1.6,-1.1,-1.4
"recB",1.1,-1.1,1.3,-1.5,-1.2,-1.3,1.1,-1.5
"yggE",2,1.5,2.5,2.5,1.4,1.4,1.4,1.3
"mqsA",-2.7,-3.1,-2,-4.6,-2,-2.3,-1.3,-1.7
"yhaB",-4,-4.8,-3.3,-5.8,-2.1,-3.3,-1.9,-2.2
"aaeB",-3.6,-4.7,-2.6,-4.7,-1.4,-3.2,-1.6,-2.3
"tusB",1.5,1,2,1.2,1.3,-1.3,1.5,1
"yhhW",-2.8,-2.8,-1.7,-3.5,-1.4,-3,-1.2,-1.7
"dppD",-1.2,-1.3,1.7,-1.5,-1.2,NA,1.1,-1.1
"mdh",2.1,1.4,2.6,2.9,1.3,1.1,1.9,2
"tufA",2,1.5,3.3,3.2,1.4,1.9,2.1,1.6
"bcsF",1.2,1.5,1.8,-1.4,-1,1.2,1.5,1.3
"zapE",-1.2,-1.3,-1.2,-2.6,-1.5,-1.6,-1.3,-1.3
"gspO",-2.4,-2,-2.1,-3.2,-1.4,-1.4,-1.3,-1.3
"glgX",-1.4,-1.4,1.7,-1.3,1,1.1,1,-1.1
"bcsA",-1.9,-2.1,-1.5,-2.7,-1.5,-1.2,-1.6,-1.7
"sspB",1.3,1.3,1.7,1.1,1.5,1.3,1.2,1.2
"gspJ",-1.8,-2.1,-1.3,-2.1,1,-1.8,-1.6,-1.9
"yzgL",-1.1,-1.3,1.4,-1,1.3,-1.4,1.6,-1.1
"dctA",-1.1,-1.2,1.3,-1.2,1.1,-3.2,1.5,-1.2
"nanT",-3.3,-3.5,-2.6,-3.8,-1.7,-2.3,-1.5,-1.9
"gspF",-3.1,-3.7,-2.4,-4.2,-1.6,-2.8,-1.3,-1.6
"glpR",1.1,-1,1.8,1,1.1,-1,1.2,-1.1
"yhjG",1,-1.7,1.2,-1.2,-1.1,-1.5,-1.1,-1.5
"yhcG",-4.2,-4.6,-3.1,-4.2,-1.9,-3.3,-2,-2.2
"gspA",1,-1.4,1.3,1,-1.2,-1.8,1.3,-1.2
"yhjB",-3.1,-3.8,-1.8,-3.1,-1.3,-3.4,-1.6,-2.2
"dfp",1.8,1.8,2.6,1.7,1.8,2.1,2,1.4
"atpH",2.2,1.9,2.8,3.1,1.8,1.8,2.3,1.2
"ubiD",1.4,1.7,1.8,-1,1.3,1.1,1.5,1.1
"ptsA",-1.6,-2.5,-1.1,-2.2,-1,-1.2,1.1,1
"mutM",-2.4,-2.1,-1.9,-2.9,-1,-1.5,-1.2,-1.4
"atpC",1.8,1.6,2.1,1.9,1.5,1.7,1.6,1.8
"tatC",-1.2,-1.9,-1.1,-1.3,1.3,-1.5,1.2,-1.3
"yijE",1.1,-1.8,-1,1.1,1.3,-1.3,1.1,-1.5
"waaG",-1,-1,1.8,1.1,1.1,1.1,1.5,-1.1
"pstC",-2.1,-1.9,-1.2,-2,-1.3,-1.8,1.2,-1.4
"ubiB",1.4,-1.1,1.9,1.4,1.1,1,1.2,-1
"metB",1.6,1.2,2,1.5,-1.1,1.3,3.2,-1.2
"waaO",1.3,1,1.7,1,1.2,-1,1.5,1.1
"bglG",-4.5,-4.8,-3.7,-4.8,-1.9,-3.4,-1.5,-2.2
"udp",1.7,1.2,2.3,1.6,1,-1.2,1.2,1.1
"priA",1.2,-1.2,1.8,1.5,1.3,-2.6,1.3,-1.3
"waaU",1.5,1.1,2.2,1.8,1.1,1.1,1.8,1.3
"yieL",-3.4,-4.6,-1.9,-3,-1.4,-19.6,-1.4,-2.2
"bioP",-3,-2.7,-2.5,-4.3,-1.4,-2,-1.5,-2
"hslU",-1.7,-1.1,-1.1,-3.4,-1.4,-1.4,-1.1,-1.1
"rfaD",1.7,1.6,2.2,2,1.2,1.9,2,1.2
"yieH",-1.1,-1.2,1.4,-1.1,1,1,1.2,-1.3
"rhtC",-1.8,-1.7,-1.3,-2.3,-1.2,-1.5,1,-1.5
"glpF",1.7,1.5,2,1.9,2,-1.1,1.8,1.1
"aphA",-1.1,-1.5,1,-1.1,1.2,-1.2,-1,-1.3
"frdA",-1.2,-1.7,-1.1,-1,-1.1,-1.4,-1,-1.1
"yjgM",1.1,-1.2,1.4,1.2,1.2,-1.2,1.3,-1.1
"lgoR",-1.5,-1.3,-1,-1.8,-1.1,-1.8,1.3,-1
"qorA",1.4,1.1,2,1.3,1.2,-1.3,1.7,1
"ampC",-1.9,-2.4,-1.2,-1.9,-1.4,-2.3,-1.3,-1.6
"tabA",1,1,1.9,1.2,1.1,-1.2,1.6,-1.1
"yjiX",1.1,-1.1,1.8,1.2,1.2,1.1,1.1,1
"yjbL",-5.3,-5.9,-5,-4.9,-3,-4.4,-2.1,-2.4
"epmB",1,-1.1,1.7,1.4,1,-1.8,1.4,1.1
"pyrL",1.7,1.2,3,2.4,1.5,-1.2,2.1,-1.9
"hsdM",-1.3,-1.8,1.2,-1.1,-1.1,-1.7,1,-1.3
"lexA",-2.7,-1.6,-5,-3.6,-1.3,-1.6,-1.3,-1.8
"groS",2.7,1.9,2.1,2.2,1.6,3,2.2,3.4
"mgtA",1.3,1.2,1.5,1.1,1.2,1.7,1.6,1.2
"mcrC",-3.1,-3.1,-2.5,-3,-1.6,-2.6,-1.7,-1.8
"ubiC",1.1,1.5,2,2.1,1.5,1.4,1.5,1.3
"dcuA",-1.7,-2.3,-1.4,-1.8,-1.4,-1.8,1.2,-1.3
"nrdD",-2.7,-3.7,-2.5,-2.9,-1.3,-2.3,-1.6,-1.9
"yjiR",1.7,1.4,1.9,2.1,1.3,-1.1,1.4,1.3
"malK",-1.9,-2.2,-1.5,-2.4,-1.1,-2.7,-1,-1.2
"cadC",-5.1,-5.3,-4.4,-4.3,-2,-4.2,-1.8,-2.4
"yjgA",-2.9,-3,-1.9,-2.6,-1.3,-2.9,-1.2,-1.7
"yjiN",-3.6,-3.2,-2,-3.4,-1.8,-3.3,-1.8,-1.6
"gudX",-3.2,-3.9,-2.4,-3,-1.4,-3.9,-1.9,-1.8
"pheL",-2.3,-2,-1.4,-2.4,-1.5,-2.5,-1.1,-1.6
"pcm",1.3,1.3,1.5,-1.1,-1.1,-1.7,1.1,1.1
"yeeT",-2.5,-3,-1.8,-2.1,-1,-2.2,-1.3,-1.9
"ybfB",-2.9,-3.1,-1.9,-2.6,-1.2,-2.5,-1.4,-1.5
"acpS",-2.5,-3.5,-2.7,-2.3,-1.3,-4,-1.6,-1.6
"artJ",-2.9,-4.6,-3.3,-2.9,-2,-3.7,-1.8,-1.9
"2.2.16.16",-2.1,-2.4,-1.9,-2,-1.4,-2.6,-1.3,-1.7
"hupB",1.8,1.8,2.5,3.3,1.3,1,2,1.7
"rpoB",1.7,1,2.5,1.8,1.1,1.2,1.5,1.2
"erpA",-1.6,-1.6,-1.3,-3.9,-1.3,-1,1,-1.2
"mmuM",-1.6,-1.7,-3.3,-1.2,-1.4,-1.7,-1.1,-1.7
"araD",-1.6,-2.4,1,1.1,1.1,-1.1,-2.3,-1.9
"fhuC",-3.2,-3,-1.9,-2.4,-1.6,-1.9,-2.6,-1.7
"frmB",-4.3,-3.2,-3.3,-3.1,-2.3,-2.3,-3.1,-1.6
"yabQ",-2.3,-1.6,1.1,-1.4,-1.4,-1,-1.4,-1.4
"thpR",-1,-1,1.7,-1.3,1.2,1.3,1.1,1.1
"ykfA",-3.8,-2.8,-1.9,-2.8,-1.7,-1.6,-2.2,-2
"mhpF",-2.6,-1.8,-1.4,-2.2,-1.3,-2.6,-3,-1.7
"surA",-1.1,-1.1,1.7,1.6,-1,1.7,1.1,1
"pcnB",-1,1.1,2.3,2.2,1.2,1.1,1.2,1
"ykfF",-4.7,-4.5,-3.7,-4.5,-2.5,-2.7,-3.6,-2
"mhpA",-2,-2.8,-1.3,-1.8,-1.3,-1.7,-2.7,-2.2
"apaH",-2.8,-2.7,-1.7,-2.6,-2.6,-2.4,-3.1,-1.9
"htrE",-5.3,-4.9,-4.7,-6.3,-3.6,-3.9,-4.8,-2.7
"ykfI",-4.4,-4.4,-13.8,-8.4,-2.3,-2.9,-2.4,-2.4
"lacY",-2.6,-3.1,-5.6,-6.6,-1.5,-2.4,-2,-2.1
"yaaU",-2.3,-3.7,-6.8,-2.1,-1.3,-2.6,-2.2,-2
"yadC",-4.4,-3.8,-7.2,-2.6,-1.1,-3.5,-2.8,-2.2
"crl",2.2,1.4,2.5,2.8,1.4,1.7,1.4,1.5
"cynT",-3.3,-3.1,-1.5,-2.1,-1.5,-1.7,-2.1,-1.9
"acrA",1.2,1,2.2,2.2,1.2,2.1,1,1
"ybcY",-3.6,-4.5,-2.6,-2.4,-1.7,-2.1,-3.1,-2
"ybeX",-1.3,-1.2,1.8,1.2,-1.3,1,-1,-1.5
"ybhB",-1,1.1,2,2.2,1.1,1.4,1.5,1.4
"maa",-1.3,-1.3,1.7,1.8,-1.4,1.1,1,-1.1
"ybcV",-1.2,-1.7,1.3,1.3,1.2,-1.3,-2,-1.7
"gltK",-1.7,-1.4,1.3,-1,-1.3,-1.3,-1.2,-1.4
"ybhH",-2.3,-2.7,-1.4,-2.3,-1.2,-2,-2.9,-2
"ybaZ",1.5,-1,1.9,2.1,-1,1.4,-1.2,1.1
"essD",-4.1,-4.5,-2.8,-3.2,-2.1,-2.8,-3.1,-2.4
"djlC",-3.8,-4.2,-3.5,-3.9,-2.9,-3.6,-3.4,-2.1
"modC",1.2,-1.3,1.6,1.3,-1,-1.3,-1.9,-1.2
"mdlB",1.5,1.3,-1.2,1.2,1.1,1.1,1.3,1.2
"ybcO",1.2,-1.1,-1.5,-1.2,-1,1.1,-1,-1.1
"ybeR",-2.8,-3,-10.5,-2.6,-2.3,-2.9,-2.4,-1.7
"modE",-3.1,-2.7,-5.6,-2.4,-1.3,-3.1,-2,-1.8
"ybaE",-2.8,-2.3,-1.4,-1.8,-1.2,-3.5,-2.1,-1.9
"ybcL",-3.1,-3.4,-2.3,-2.7,-2.2,-2.2,-2.5,-1.9
"lptE",-1.2,1.2,2.2,2.3,1.1,1.6,1.5,-1.1
"galK",-1.5,-2.3,2.4,2.2,-1.4,1.3,1.1,1.2
"ppiD",-1.4,-1.6,1.4,-1.2,-1.2,-1.2,-1.5,-1.3
"rsfS",-1.2,-1.5,1.8,1.8,-1,1.3,-1,-1.2
"ybgS",-2,-1.5,1.4,1.2,-1.2,2.1,1.9,1.5
"hcr",-3.1,-3.9,-2.3,-2.5,-1.8,-2.6,-2.9,-2
"yccX",-1.3,-1.3,1.6,1.6,-1.2,1.1,-1.3,-1.1
"flgN",-2.3,-2.5,-1.2,-1.5,-1.4,-2.4,-2.9,-1.7
"ymgC",-3.8,-3.2,-2.7,-3.4,-2.5,-3.3,-3.3,-2.4
"ybjS",-2.5,-2,1.1,-1.2,-1.4,-1.4,-2,-1.3
"yccT",-4.1,-3.7,-2.7,-3.2,-3.1,-2.6,-2.9,-1.7
"rimJ",1,1.1,1,-1,1.2,1.2,1.6,1.2
"bluF",-3.5,-2.7,-12.4,-7.1,-2.1,-2.6,-1.7,-2
"artP",1.5,1.5,1.8,2.8,1.4,1.3,1.7,1.3
"yccS",-1.7,-1.7,-2.5,-1.1,-1,-2.2,-1.1,-1.3
"pyrC",1.3,1.2,2.2,2.7,1.3,1.1,1.3,-1.8
"mcrA",-3.6,-2.7,-1.7,-2,-1.7,-2.2,-1.7,-1.9
"rlmC",-3.2,-3.3,-1.8,-1.8,-1.6,-2.2,-1.7,-1.6
"matP",-1.9,-2,-1,-1.4,-1.4,-1.3,-1.2,1.1
"yceO",-3.5,-3.2,-1.9,-2.3,-1.8,-2.1,-1.8,-2.2
"tfaP",-2.9,-3.8,-2.4,-2.4,-1.8,-2.3,-3.1,-1.8
"potG",-1.3,-1.5,1.1,1.1,-1.4,-1.4,-1.3,1
"pqiC",-2.4,-2.8,-1.9,-2.4,-2.1,-2.1,-2.4,-1.8
"lpxL",-1.6,-1.4,1.2,1,-1.2,-1.1,-1.2,-1.1
"beeE",-1.6,-3,-1.3,-1.2,-1.3,-2.3,-2.3,-1.9
"nfsA",-1.2,-1.2,1.5,1.3,-1.3,-1.2,-1.3,-1.1
"rlmL",-2.3,-1.8,1.1,-1.2,-1.4,-1.5,-1.6,-2.2
"opgH",-1.5,-1.8,1.4,-1.2,-1.1,-1.2,-1.3,1.1
"ymfL",-3.3,-3.6,-2.7,-4,-2.4,-2.7,-3,-1.7
"trpE",-1.2,1.4,-1.4,-1.4,1.6,1.2,5.1,1.6
"trkG",-4.5,-4.9,-8.7,-7.2,-2.5,-3.9,-3.4,-2.8
"pptA",1,1,-1.1,1.5,1,1,1.2,1
"rem",-4.3,-4.6,-9.2,-2.7,-2,-4.5,-2.5,-2.4
"trpA",1.7,1.3,1.6,1.8,1.8,1,3.4,1.5
"ydaU",-3.2,-3,-1.8,-2,-1.6,-3.2,-1.8,-1.7
"2.3.5.7",-3.4,-3.2,-1.6,-1.6,-1.9,-2,-1.6,-1.6
"cspB",1.2,1.4,3.1,2.6,1.3,1.3,1.7,1.4
"ompW",-1.9,-1.6,1.5,1.1,-1.1,-1.3,-1.2,-1.8
"ydaG",-3.1,-2.9,-1.6,-1.9,-1.5,-2.2,-2,-1.5
"yncE",1.1,-1.1,2.2,1.4,-1.1,-1.1,-1.1,1
"rzpQ",-3.6,-3.9,-2.8,-2.8,-2.2,-2.8,-2.7,-2
"tonB",-1.1,-1,1.6,1.4,-1.1,1,-1.2,-1.1
"racC",-3,-4,-2.5,-1.9,-1.7,-3,-2.9,-2.3
"mnaT",-1.3,1,1.6,1.5,-1.2,-1.1,1.2,1.3
"ydfO",-3.2,-3.8,-2.1,-2.6,-2.1,-2.7,-2.9,-2.5
"yciU",1.2,-1,1.9,1.6,1,-1.1,1,1.3
"rcbA",-5,-5.5,-4.5,-4.2,-3.5,-4.5,-4.5,-2.4
"patD",-1.2,-1.2,-1.7,-2.2,-1.1,-1.9,-1,-1.4
"ydfI",-2.4,-1.8,-3.1,-5.4,-1.3,-2.2,-1.5,-1.6
"oppB",-1.2,-1.6,-1.1,1.1,-1.1,-1.3,-1.1,-1.6
"dbpA",-1.2,-1.9,-1.3,1.1,1.2,-2.5,-1.5,-1.8
"ydcS",-1.3,-1.7,1.2,1.1,1.2,-2.5,-1.5,-1.6
"dcp",1.1,1.1,2.1,1.7,1.1,-1.1,1.1,1.2
"cfa",1.5,1.1,2.4,2.2,1,-1.2,-1.1,-1.1
"ynjE",-2.9,-2.9,-1.4,-1.9,-1.4,-2.2,-2,-1.5
"mepM",-1.5,-1.1,1.7,1.1,-1.3,-1.4,-1,-1.5
"dcm",-2.8,-1.9,-1.1,-1.6,-1.4,-1.6,-1.3,-1.3
"ydhP",-5,-4.1,-2.7,-2.2,-1.9,-2.1,-1.6,-1.6
"ynjA",-2.4,-2.1,-1.1,-1.5,-1.2,-2.2,-1.7,-1.4
"zwf",1.4,1.1,2.1,2.1,1,1.5,1.4,1.3
"yodC",-1,-2,1.3,1.6,1.1,-1.3,-1.2,-1.5
"lhr",-3.7,-2.8,-1.7,-2.3,-1.9,-2.2,-2.1,-1.7
"xthA",-2.2,-1.6,1.5,1.5,-1.5,-1.2,-1.1,-2
"yebG",1.2,1.1,2.2,2.2,1.2,1.2,1.2,1.3
"dsrB",-1.7,-2.1,-1.2,-1.4,-1.3,-1.9,-1.4,-1.3
"nemR",-1.5,-2.5,-2.1,-2.5,-1.2,-1.8,-1.4,-2.1
"astB",-1.5,-1.9,-1.5,-3.6,-1.2,-1.5,-1.4,-1.7
"exoX",-3,-3.1,-4.2,-4.8,-1.3,-2.2,-1.5,-1.8
"fliP",1.2,-1.3,-1.3,1.2,1.1,-2.1,1.1,-1.4
"ydhK",-6.5,-3.5,-3.9,-4.3,-1.9,-4,-1.7,-1.6
"cho",-2.5,-2.6,-1.1,-2.3,-1.1,-3.2,-1.6,-1.3
"yebZ",1.1,-1.5,1.8,1.6,1,-1.1,1.1,-1.5
"fliK",-3.9,-4.4,-2.5,-3.3,-1.9,-3.3,-2.6,-2.2
"slyB",1.9,1.4,2.7,3.2,1.5,2.2,1.6,1.2
"chbC",-4.8,-5.4,-4.3,-3.2,-2.6,-3.8,-2.9,-2.3
"rsmF",-1.2,-1,2,1.8,-1.1,1.2,1.4,1.1
"fliG",-4.5,-4.4,-2.4,-2.5,-1.5,-4.3,-2.6,-2.3
"alkA",-1.5,-1.3,1.3,1.1,-1,-1.8,-1.2,-1.4
"psuK",-3.7,-3,-1.3,-1.5,-1.6,-1.9,-1.5,-1.7
"menB",-2.8,-1.9,-1,-1.8,-2,-1.8,-1.9,-1.6
"yfdP",-2.3,-2.7,-1.4,-1.4,-1.4,-2.8,-2.6,-2.2
"asmA",-1,-1.3,1.5,1.3,1.1,-1.5,-1.5,-1
"rihB",-4.9,-4.6,-3.5,-4,-2.4,-4.6,-3.1,-2.4
"arnF",-4.1,-3.6,-16.3,-7.4,-2.2,-3.1,-1.9,-2.2
"yfdL",-4.2,-2.7,-5.1,-6.1,-1.5,-2.4,-1.9,-1.8
"wzc",-2.3,-2.5,-3.5,-3.3,-1.1,-1.1,1.1,-1.5
"yeiE",-3.1,-2.9,-6,-3.5,-1.4,-2.5,-1.7,-2
"arnC",-2.4,-1.8,1.2,-1.6,-1.5,-2.9,-1.4,-1.8
"yfdH",1.2,1.4,2.4,2.1,1.1,1.2,1.4,1.3
"wcaD",-3.9,-4.7,-2.6,-4.1,-1.6,-2.1,-1.3,-1.4
"folE",1.1,1.1,1.9,1.4,1,-1.1,1.2,-1
"yfaZ",-3,-3.1,-1.5,-3.1,-1.5,-2,-1.8,-2
"mlaA",1.2,-1.4,1.7,1.6,-1,1.2,1.3,1.2
"fcl",-3.7,-3.3,-2.4,-2.7,-1.9,-2.5,-1.8,-1.8
"mglA",-1.6,-2.6,1.1,1.1,-1.3,-1.9,-1.4,-1.8
"yfaV",-1.3,-1.4,1.5,1.3,1,-1.4,-1.2,-1.3
"fadI",-2.8,-2.4,-1.2,-1.4,-1.5,-2.3,-1.5,-1.5
"cpsG",-3.8,-3.4,-1.8,-1.9,-1.4,-3.2,-2.3,-2
"yeiS",-1.9,-1.9,-1,-1.3,-1.4,-2.1,-1.5,-1.7
"glpB",-1.3,-1,1.5,1.7,-1.2,-1.1,-1.1,1.2
"maeB",-1.5,-1.2,-1.5,-2.4,-1.1,-1.5,1.3,-1.3
"mltF",-5.1,-4.5,-6.2,-9.1,-1.7,-3,-1.4,-2.4
"glaR",-1.9,-1.9,-1.6,-3.6,-1.1,-1.7,-1.2,-1.6
"cysJ",-1,-1,-1.2,1.3,1,-1.4,1.8,-1.1
"eutT",-4.6,-4.3,-5,-3.7,-2.4,-5.1,-2.1,-2.3
"glrR",1.1,1.1,2.3,1.6,1.2,-1.3,1.1,1.5
"lhgD",1.4,1.4,2.3,2.3,1,-1.2,-1,1.4
"cas3",-3.4,-4.2,-2.3,-4.4,-1.9,-4,-2.8,-2.2
"eutE",-4.3,-3.9,-2.5,-3,-1.7,-3.1,-2.2,-2
"yphH",-2.4,-2.3,-1.1,-1.5,-1.2,-2.1,-1.5,-1.5
"casC",-1.7,-2.1,1.3,1.1,-1.1,-1.8,-1.5,-1.7
"eutA",-2.8,-1.8,-1.2,-1.4,-1.2,-2.2,-1.7,-1.9
"yphD",-2.4,-3,-1.3,-1.3,-1.5,-2.1,-1.3,-1.2
"cas2",-2.8,-2.6,-1.4,-1.4,-1.3,-2.5,-2.1,-2.3
"yffP",-3.3,-2.7,-1.2,-1.4,-1.6,-2,-1.5,-1.8
"hcaD",-2.2,-2.1,-1.2,-1.5,-1.3,-2.8,-2.2,-1.7
"ypjA",-6.4,-6.1,-22.4,-9,-2.7,-4.8,-2.4,-2.6
"cysC",-1,-1.3,1.7,-2.2,-1.3,-1.5,1.5,-1.1
"yffL",-4,-4.1,-5.2,-6.2,-2.3,-2.8,-1.9,-1.8
"hcaE",-1.9,-2.4,-3.9,-1.8,-1.2,-1.7,-1.2,-1.6
"yfjX",-3.2,-3.7,-2.9,-3.3,-1.7,-4.8,-1.6,-2
"ispF",1.1,-1,2.1,1,-1.3,-1.4,1.1,-1.1
"ygeV",-4.1,-4,-2.6,-4.6,-2.3,-4.4,-1.8,-1.5
