"","0","216000","540000","972000","0 | 1","216000 | 1","540000 | 1","972000 | 1","0 | 2","216000 | 2","540000 | 2","972000 | 2"
"thrT",9599.5,5927.9,3394.8,5163.2,15411.3,16214.3,6802,4465.3,2053.1,3247,2073,1345.8
"tufB",NA,NA,NA,NA,NA,NA,NA,NA,4765.8,6817.1,5981.6,3080.9
"secE",5493.6,1872.3,1301.6,1834.5,5530.6,2705.9,1489.2,2350,1609.5,1368.4,850.1,538.7
"nusG",5000.5,2211.1,1428.7,1079.4,4797.5,2074.6,1646.7,2051.2,1222.1,1576,721.8,331.1
"rplK",16663.4,19865.4,5284.9,2605.6,50839.7,25101.7,12865.6,10826.4,6805.2,8725.9,2562.7,1546.7
"rplA",21396.9,17281.9,3077.9,2289.6,41190.6,16467.9,7656.8,6548.6,7211.5,8342.2,2353.9,1437.4
"rplJ",20299.9,17414.3,4547.1,5045,43480.9,19958.5,12551.4,15013.4,6252.2,7204.8,2596.3,1906.1
"rplL",16329.4,13442,5508.1,5126.1,25640.6,9550.2,6184.8,8826.9,4929,5409.4,1767.6,1513.9
"rpoB",4672.3,3326.7,1372,1342.7,3225,878.9,1031.5,3397.5,1118.7,997.2,1021.2,457.6
"rpoC",1307.1,1421.1,730.5,699.7,3120,1754.2,790.1,1427.3,268.5,422,248.2,205
"yjaZ",251,223.6,97.9,125.2,240.1,194.4,50.7,100,49.7,20,22.1,52.5
"thiH",87,133.9,52.8,18.7,216.2,129.9,95.5,185.2,63.6,30.6,50,15.3
"thiG",341.5,485.4,369.4,655.3,488.6,467.2,188.4,265.4,192.4,138.2,211.7,134.7
"thiF",32.2,24.3,19,30.7,167.5,98.2,40.2,26.9,12.4,6.9,5.8,3.7
"thiE",233.3,154.4,122.8,55.9,74.8,143.2,64.9,44.5,105.1,85.1,63.4,32
"thiC",161.7,147,67.7,61,307.3,170.3,167.1,114,90.3,38.3,7.9,3.5
"rsd",275.2,1053.9,2182.6,3917.7,220.2,697.1,1001.2,1357.9,184.8,115.8,1283.5,925.3
"nudC",628.8,558.5,790.8,954.8,595.7,925.9,668.4,1135.2,206.2,116.9,467.5,216.1
"hemE",944,861,1120.4,829.6,944.3,1254.8,879,988.3,323.2,243.6,450.1,116.6
"nfi",568.2,512.5,498.8,455.2,292.3,639,412.8,663.3,186.3,130.3,267.1,105.7
"yjaG",1391.6,964.6,791.4,536.5,1347.1,1090.8,802.7,648.7,533.6,249.5,455.8,227.2
"hupA",4642.6,8198.2,20000.7,7923.8,3981.9,10727.9,13936.6,3350.8,2554.3,2629.6,7130.8,2069.8
"yjaH",298.6,555.1,455,480.5,302.5,619.6,313.2,392.5,124.5,154,247.7,91.9
"zraP",86.4,340.2,382.6,37.3,82.9,287.7,32.4,42,38.3,11.7,107.6,54.8
"zraS",134.2,221.1,98.1,144.8,154.5,386.9,139.3,178.8,48.8,54.2,106.2,33.3
"zraR",459.3,578.3,112.5,700.1,436.7,661.5,385,530.3,216.8,161.5,244.9,137.5
"purD",413.7,443.3,152.2,566.3,489.3,843.2,345.5,401,266.4,151.5,247.2,106.9
"purH",236.5,282.5,65.2,309.8,236.2,255.2,90.5,339.7,222.9,138.4,134.3,61.6
"gltV",11733.8,23046.3,18298.9,41492.9,41532.6,96721,60034.1,67300.2,4463.1,7132.9,7401.3,7638.2
"rrlE",98.7,4978.8,5982.4,53429.4,22554.3,4018.1,23117.7,3243.5,8068,9585.9,10876.3,9666.3
"rrfE",5624.9,7490.3,7671.8,20306.3,50004.9,92973.2,101722.5,85163.9,9430.6,11141.4,12147.8,9806.1
"yjaA",508.2,98.5,6.5,78.9,585.7,192.9,29.7,51.8,192.9,42,21.4,37.7
"yjaB",378.6,363.8,57.9,565.9,405.6,594,491.2,532.7,117,108.3,299.2,125.2
"metA",169.1,216.2,73.6,329.3,77.5,111.2,116.7,111.1,53.5,56.4,107,76.9
"aceB",14.6,294.2,18.9,847.2,22.3,282.8,1870.1,4152,15.6,36,1593.7,662.1
"aceA",101.5,275.6,71.4,1718.4,35.8,364.2,863.1,2208.9,29.6,31.3,995.7,525.8
"aceK",70.2,172,69.2,477.3,212.7,442.4,269.9,539.9,105.8,23.8,235.4,105.3
"arpA",43.6,52.1,8.8,80.2,7.5,14.6,12.1,42.1,2,2.1,5.1,1.6
"iclR",723.4,350.6,261.9,317.9,586,568.2,375.2,363.2,273.5,105.8,204.3,212
"metH",286.7,363.2,531.4,377.6,344.5,682.4,285.5,372.9,224,117,263.4,89.7
"yjbB",158.1,268.7,332.9,76.7,187,467.7,397.1,110.8,50.7,52.5,197.2,48.2
"pepE",184.9,1002.4,1284.7,606.9,157.4,902.7,573.6,319.9,122.4,198.9,336.7,95.4
"rluF",371.4,263.4,311.9,358.5,361.9,407,481,583.4,126.9,99.5,232.3,114.7
"yjbD",816.2,911.9,1668.5,1269.4,652.6,1183.4,1009.1,1334.2,369.5,138.9,1012.4,560.7
"lysC",150.6,174.2,133.9,137.5,168.9,289.6,114.2,131.2,39.3,27.9,44.6,21
"pgi",1052,1298.3,3440.6,1214.8,547.7,573.1,1069.1,2509.1,498.8,224.4,1129.2,537.2
"yjbE",130.6,79.5,21.7,38.9,67.3,55.6,66,27.5,26.6,16.2,47.9,51.9
"yjbF",185.1,296.7,269.2,100.4,243.5,339.9,104.4,172.3,32.7,32.6,15.3,6.4
"yjbG",144.7,100.9,129.8,155.2,216.2,467.4,309.9,98.2,7.5,14,7.1,11.7
"yjbH",117.2,175.6,176.9,188.6,55.7,220.5,187.8,203.4,54,26.6,113,63
"psiE",246.9,177.3,257.9,255.3,172.2,239.7,38.7,105.5,54,21.7,94,71.6
"xylE",406.3,422.7,409.6,607.2,146.7,351.7,511.2,395.2,134.3,95.5,255.4,154.3
"malG",281.7,361.1,1653.7,415.6,307.4,278.1,1003.7,259.5,165.8,274.1,551.5,61.7
"malF",174.8,207.6,1612.4,359.7,315,386.5,798,202.7,210.2,222.4,514.8,68.4
"malE",109.4,324.2,12779.6,843.9,138.6,634.4,7294.5,181.1,503.4,1101.5,3222.8,56
"malK",12.9,114.2,2717.7,52.4,31.9,347.8,1612.7,31.2,590.9,406.4,1046.4,8.6
"lamB",198,296.7,8164.5,395.3,198.4,440.4,3288.6,148.7,485,544.1,2142.2,134.8
"malM",201,318.2,3576,691.8,143.3,339.5,1231.4,258.6,218,306.6,814.2,112.3
"yjbI",55.3,87.5,59.9,80.2,37.3,53.4,31.5,1.9,4,0.9,14.2,11.2
"ubiC",1214.1,2812,1849.8,2014.4,781.9,2326.6,1469.1,1341.5,951.3,639.3,1129.4,678.8
"ubiA",760.4,2220.9,1432.6,1176.2,537.5,1233.5,794.5,550.6,281.9,211.8,397.3,323.2
"plsB",676.7,775,873.9,560.1,731.9,1024.5,787,574.6,282.3,141.1,433.5,200
"dgkA",861.1,684.9,1076.4,784,500.5,506.6,520,772.4,213.6,147.1,327.3,235.6
"lexA",1876.4,1730.6,650.4,1942.5,1940,1536.7,821.7,1189.7,519.2,422.5,677,401.9
"dinF",393.2,306,52.3,389.3,351.6,494.5,106.2,143.8,195,66.9,107.7,114.6
"yjbJ",531.6,1204.4,599.6,13583,571.5,1705.7,8129.1,12698.8,187.7,75.4,5859.1,5823.3
"zur",1216.8,1109.1,81.6,881.5,1427.1,1815.9,843,780.3,423,353.3,389,334.6
"yjbL",16.2,18.2,8.2,9.5,27.6,13.8,7,8.4,1.6,0.7,1,1
"yjbM",89.9,104.4,30.8,126.4,46.1,133.4,65,56.8,23.9,17.9,36.2,17.2
"dusA",2014.3,618,78.2,315.4,2343.4,1292.7,434.2,421.2,548.9,225.9,177.4,73.3
"pspG",511.2,277.2,8.7,139.7,220.7,170,106.7,289.1,112.6,54.6,87.4,260.5
"qorA",398.9,392.2,171,1474.7,132.5,666.6,1426,1387.3,109.8,94.5,1598,584.1
"dnaB",1499.6,1497.5,192.2,628.6,1458.5,1539.9,749.7,719,597.1,407.6,452.5,208.9
"alr",273.4,271.4,97.5,55.3,461.6,517.1,249.1,319.8,144.6,23.4,31.7,20.5
"tyrB",319.7,554.5,648.7,578,329,739.4,417.8,453.2,147.5,121.6,349,115.9
"aphA",258.9,1409,2151,1736.8,222.8,1601,1131.6,911.1,202.7,417.1,823.1,277.6
"yjbQ",702.3,1295.8,3902.5,2651.4,497,1110.2,2200,2436.7,339.7,202.5,1912.6,831.4
"yjbR",741.2,1066.8,2139.2,2710.8,460.6,1132.4,1776.8,2004.3,350.6,193.6,1060.4,570.1
"uvrA",373,375.7,634.5,441.8,348.1,560.6,354.7,617.6,113.5,65,213.8,134.3
"ssb",4188.9,3295.3,3470.1,2570.1,10837.7,6552,4996.3,3124.5,1272.8,1300.7,1335.1,671.5
"yjcB",3886.9,335.4,121.6,244.4,2100.9,230.6,181.2,225.8,247.3,33.2,14,97.2
"pdeC",68.3,226.3,238.6,217.1,36.3,375,488.2,416.8,8.4,42.2,187.2,126.1
"soxS",253,469.5,290.2,67.8,153.1,269.9,195.9,207.3,32.4,83.1,145,43.1
"soxR",302.7,323.3,320.4,418,193,310.8,232.1,353.3,46.5,62.3,94.7,102.3
"ghxP",228.2,178.1,153.3,376.6,268,481.7,41.8,176.2,126.8,123.7,117,67.8
"yjcE",316.3,422.4,1010.4,718.6,298.5,879.1,721.1,462.9,93.8,108.5,392.8,166.5
"yjcF",34.4,38.1,33.2,33.6,23.4,15.5,47,29.1,1.9,0.7,3.4,6.5
"actP",254.7,170.9,164.6,165.2,215,175.4,111.2,146.8,43,33.1,43.9,28.7
"yjcH",34.3,69.5,71.4,18.2,57.2,65.9,11.9,14.3,1.2,3.4,3.2,6.6
"acs",168.7,145.5,44.8,195,90.8,178.6,60.9,93,24.3,26.5,13.7,10.1
"nrfA",280.8,351.9,1771.6,527.2,190.5,441.6,452,243.4,106.2,107.1,159.1,105.5
"nrfB",51.2,59.3,761.9,111.7,20.8,227,47.2,16.9,33.5,25,28,14.5
"nrfC",66.4,130.7,803.1,143.5,38.6,274.4,106,43.6,6.4,18,8.2,4.9
"nrfD",274.5,415.9,991.4,587.4,244.8,492.5,367.8,386.9,113.9,89.2,156.3,90.9
"nrfE",86,118.4,257.9,121.5,72.9,141.7,27,20.5,11.8,33.5,15.1,20.2
"nrfF",191,212.2,406.2,42.6,95.8,221.3,20.6,27.9,20.8,51.8,53.1,10.2
"nrfG",123.3,209.9,392.1,159.7,114.8,157.2,35.8,39.2,35.6,6.7,101.6,22.8
"gltP",330.3,260.8,500.8,409.1,239.5,342.1,184.6,117.7,129.4,110.7,263,104.2
"yjcO",283.1,408.8,479.7,252.9,210.7,228.6,205.4,268.3,17,30.1,33.2,86.7
"fdhF",259.5,268,310.3,413.2,465.8,516.6,403.8,429.6,66.9,78.9,131.7,74
"mdtP",50.5,35.8,29.9,84.2,49.1,337,45.4,264.7,10.1,18.4,22.3,8.4
"mdtO",396.1,343.4,191.4,839.4,357.8,752.9,386.3,463.2,113.6,137.7,190.9,88.3
"mdtN",106.6,178.6,54.2,81.9,145.9,309.7,12.8,34.9,26.2,15.3,43.1,5.4
"yjcS",620.5,562.4,140,581.3,368.6,596.7,186.3,380.7,264.4,104,328,146.7
"alsK",128.7,155.2,30.6,272.1,56.7,308,207.3,116,48,10.9,301.8,84.4
"alsE",210.9,231.3,12.7,28.3,105.6,452.4,281.1,142.2,58.7,60.2,339.5,48
"alsC",148.3,193.6,36.4,134.4,183.7,370.1,158.7,116,48.5,34.9,169.2,32.3
"alsA",141.4,170.4,107.7,348.8,161.3,437.8,217.2,139.2,40.8,47.2,164.9,18.7
"alsB",213.8,328.3,207.1,314.9,192,716,742.4,250.7,96.2,70.2,444.5,57.2
"alsR",375.1,1054.7,575.4,292.8,258.1,776.2,1133,219.4,299.6,118.3,582.3,102.1
"rpiB",285.1,495,410.6,434.2,313.9,844,742.5,399.2,276.2,106.4,439.8,171.2
"phnP",225.8,317.1,612.8,229.2,114.4,356.2,177.1,279,76.1,49.1,259.7,116.1
"phnO",397.6,570.4,1030.1,587.8,136.5,382.9,461.9,699.1,117.2,94.4,439.4,155.4
"phnN",258.7,321.8,382.4,433.5,361.1,604.6,490.2,532.7,81.4,88,166,81
"phnM",77.1,129.9,228.1,108.1,17.2,199,48.1,38.8,28.4,25.1,78.8,23.7
"phnL",135.9,153.4,189.2,117,228.8,499.8,235.5,114.7,14.4,18.3,98.6,54.7
"phnK",39,190.9,105.1,47,151.8,551.3,86.4,319.3,16.8,8.3,32,12.1
"phnJ",407,530.5,461.9,706.9,460.6,1042.3,501.2,550.6,133.4,144.7,348.6,139.9
"phnI",82.3,99.9,166.9,128.2,127.9,317,83.4,138.7,14,13.2,32.3,18.4
"phnH",288.1,263,231.2,69.5,45.3,216.3,37.3,27.8,44.5,21.4,18.8,46.5
"phnG",74,117.6,112.7,48.6,81.3,378.7,118.3,324.7,3.6,11.8,13.1,7.8
"phnF",24.5,30.8,18.6,15.9,77,233.4,35.9,123.9,8,4.9,3.8,4.3
"phnD",498.8,525,389.9,552.4,402.5,610.8,412.1,522.9,163,97.8,283.1,163.5
"phnC",79.8,81.5,42,37.1,25.4,436.9,95.6,59,20,6.5,18.5,21.5
"yjdN",108.6,378,3604.9,3709.4,247,881.9,4104.5,5536.9,30.2,3.6,2842.8,1907.3
"yjdM",6102,4746.8,2423.1,765.5,6540.5,1977.2,2224.5,1155,1721,1122,1070,276.4
"rdcA",119,3336.9,5248.8,313.4,117.5,227.9,1736.9,153.6,36.2,2068.9,568.7,28.2
"rdcB",215.3,1241.1,1701.9,543.6,389.9,800.5,1616.1,524.9,114.8,477.6,470.6,98.4
"proP",1445.6,501.6,697.3,536.8,1230.5,577.3,884.9,728.7,158.3,293.4,215.2,145.1
"basS",356.6,346.8,605.6,513.9,223.2,393.3,349.4,346.7,96.8,61.6,349,167.3
"basR",347.9,376.1,1048.3,421.1,106.4,408.3,301.1,424.4,99.7,73.7,346.5,130.6
"eptA",41.8,129.5,428.1,107.2,29.9,142.8,182.5,121.8,14.6,15.4,256.7,104.4
"adiC",100.7,146.6,68.4,185.9,145.9,295.9,72.5,63.9,10.4,17,43.8,25.5
"adiY",104.1,69.6,49.1,175.9,60,145.5,80,47.9,2.3,15.5,19,14.1
"adiA",99,122.2,8.7,91.4,73.1,164.9,12,26.1,4.9,21.4,30.9,20.4
"melR",9.5,344.6,28,265.2,65.5,207.5,323.6,215.6,23.9,86.9,211.2,61.4
"melA",212.4,413.8,939,12824.4,207.7,748.5,11964.6,11710,62.7,532.1,6034,1974.2
"melB",155.5,139.6,118.1,2412.8,52.8,302.1,2059.2,2254.2,40,60.1,3462.2,832
"yjdF",248.9,327.6,44.1,441.2,258.2,580.1,222,511.3,78.4,69.8,218.5,105.9
"fumB",40.2,72.8,3.5,21.8,56.9,234,32.6,38.2,7.2,8.2,17.4,2.4
"dcuB",33.6,66.6,14,49.3,30.5,172,45.5,27.1,22.8,31.6,45.5,15.4
"dcuR",237.6,268.6,72.6,203.7,147.3,321,137.1,87.5,111.5,94.3,209,95.6
"dcuS",363.7,512.9,158,318.6,348.8,497.6,341.5,325.9,160,177.7,266.3,104.4
"yjdI",104.8,329.5,1511.2,948.7,154.1,871.1,2459.7,1072.9,7.3,32.1,1770.3,420.5
"yjdJ",216.1,552.9,3570.1,1080.9,229.1,997.8,2990.2,887.1,105.7,67.6,1953.3,528.4
"ghoS",45.4,68.6,143.6,89,36.4,102.3,62.9,4,10.8,11.6,37.4,22.4
"lysU",792.5,2306.4,4763.5,782.9,672.1,2089.5,3042.3,2752.7,605,399.3,1148.1,635.1
"dtpC",214.1,168.4,180.1,109.6,199.4,295.9,30.2,74.5,54.1,56.3,82.8,53.7
"cadA",113.8,117.8,272.6,11.2,19.8,45.7,11,14.3,4.3,7.5,6.1,2.9
"cadB",89.6,88.9,201.7,91.3,71.8,113.7,8,51.9,22.7,11,23.2,23.7
"cadC",57.4,49.4,60.8,98.2,46,23.5,9.2,47.4,34.1,7.3,41.4,58.8
"pheU",1690.3,563.6,278,618.6,2412.2,1031,453.3,418.2,198.7,188,387.8,227
"yjdC",650.2,921.3,2989.8,2466.3,550.7,1611.4,2979.5,3072,329.1,240.1,1753.5,856.3
"dsbD",254.9,361.4,419.8,514.2,162,407.7,244.3,428.5,130.1,41.5,257.6,140.4
"cutA",518.5,815.8,950.2,443,370.1,573.1,485.2,832.2,259.6,135.5,431.8,305.2
"dcuA",588,686.8,2461.3,888.4,364,813.8,743.2,647.1,188.2,383.2,518.4,210.8
"aspA",1073.4,3508.5,7258.2,7753.2,1494.4,5559.5,5873,4990.7,805,1072.7,2200.9,1667.2
"fxsA",NA,NA,NA,NA,NA,NA,NA,NA,62.2,82,140.9,131.7
"yjeH",456.9,571.8,577.7,725,633.1,770.3,472.3,504,151.8,110.3,286.8,206.7
"groS",5637.4,9277.5,15457.7,2391.3,8732.2,10010.3,4714.3,4676.5,2667,1007,3016,1111.4
"groL",3156.8,3970.5,9289.6,1395.1,4069.8,4867.2,2065.4,1707.8,973.8,570.6,1231.6,463.1
"yjeI",991.7,1814.5,4281.3,2319.8,1285.3,2425.4,4188.7,2009.4,319.5,689.5,1747.4,751.1
"yjeJ",191,177.9,187.1,156.4,195.6,261.8,80.3,78.6,38.2,14.4,55.6,34.1
"epmB",945.2,466,615.3,521.9,670.4,595.1,440.5,676.1,362.3,142.9,371.2,197.7
"efp",5189.2,3323.1,3013.7,2850.9,8456.5,2453.8,2904.2,3953.5,1785.9,1494.3,1382.5,1156.8
"gdx",449.4,358.6,504.7,889.6,828.9,759,696.9,804.6,190.9,125,276.2,308.8
"blc",250.5,451,2922,1510.5,236.4,1018.9,2903,2069.8,92.4,91.1,1469.9,396
"ampC",153.5,181.7,174.1,156.8,202.9,239.5,244.9,154.9,86.7,34.4,65.7,43.3
"frdD",215.3,690.4,3547.6,741.6,281.9,808.1,973,419.7,116.1,218.7,511.5,134.2
"frdC",132.4,342.4,1033.5,274.5,82.4,404.5,463.4,275.2,30.3,66.2,274.8,84.9
"frdB",431.4,1243.5,1108.4,1549.6,498,1278,1859.3,1737.5,210.2,367.1,760,323.5
"frdA",336.1,988.9,685.6,1081.6,420,1078.2,1715.6,1564.5,183.5,467.2,1049.1,257
"epmA",2954,405.6,51.2,330.4,2133.1,520.3,151.7,225,417.5,108,118.4,77
"yjeM",268.8,119.4,10.9,320.5,379.5,290.9,176.8,191.1,62.3,43,68.7,38
"yjeN",191.4,174,27,169.6,64.9,41.4,107.4,50.7,53.4,3.9,101.9,47.7
"yjeO",326.8,228.6,66,293.6,198.4,271.1,106.5,115.8,108.5,57.3,175.3,93.1
"mscM",694.5,599.9,41.2,504.3,474.3,731.2,565.6,387.3,236,151.5,356.5,86.8
"psd",1724,927.5,56.3,779.6,2112.4,1718.4,1508.5,1389.2,355.2,274.5,493,151.1
"rsgA",1012.8,815.2,224.8,896.2,487.8,1070.3,613.4,931.2,495.4,348.7,703.4,339.2
"orn",753.8,984.4,578.4,577.1,1272.5,1128,808.2,748.1,312.2,194.4,405.6,189.7
"glyV",12774.2,6076.1,3034.6,5052.7,41219.9,27555,13827.7,5918.2,1884.4,2369.9,3181,2972
"glyX",14593.8,5341.2,3797.5,5828.5,49741.8,26872.6,14777,5820.5,1757.2,2366,2687.4,1748.2
"glyY",14517.1,6301.3,4003.1,5628.4,45426.1,24635.9,13784.1,5508,1339.2,962.1,1876.5,656.6
"queG",393.1,373.1,187.6,418.8,439.8,571.8,203.3,438.2,254,84.3,342.7,213.4
"nnr",706.3,783.3,1733.3,1504.2,612,937.1,932.7,1792.9,197.6,221.4,690.6,264.8
"tsaE",630.7,618.5,1027.6,1089.5,604.6,505.6,708.9,1323,277.3,111.9,460.9,251.1
"amiB",1080,788,943.8,1285.3,961.4,883.5,632.8,921.9,396.9,238.8,630.7,436.9
"mutL",536,528.4,505,588.1,451.6,664.4,382.8,527.5,241,103.3,379.6,155.9
"miaA",9205.1,9723.2,11600.3,9225.1,10343.5,16138.8,16361.5,11850.7,2929.9,2356.9,5930.1,3861.5
"hfq",8640.2,7276.3,5790.9,4776.9,10616.7,9928.8,9151.7,5653.8,2709.4,2256.4,3505.9,1813.8
"hflX",1790.3,1414.1,1872.7,3140.4,1753.4,2071.8,2958.8,4823.1,1219.7,563.4,2169.6,1128.5
"hflK",2249.9,1573.8,1996.1,1966.4,1928.9,2187.5,2528.8,2174.6,850.5,433.1,1275.7,463.7
"hflC",2330.9,2062.2,1829.3,2529.7,2302,2831.9,2854.7,1623.3,632.3,727.1,747.4,382.6
"yjeT",516.3,167.9,60.5,80.7,357.5,208.4,95.2,101.1,225.6,55,68.8,76.9
"purA",3865.5,2557,1598.1,752.2,2797,2085.8,1571.5,984.4,526.3,906.6,360,143.4
"nsrR",1446.7,986.8,995.3,817.9,1423.5,596.5,814,631.8,590.6,316.6,548.4,507.6
"rnr",1117.7,1006.2,1562.8,1006.5,1153.7,765.7,1432.6,941.9,372.7,178.8,480.3,214.3
"rlmB",496.1,355,354.9,391.7,616,188.8,204,143.4,71.6,77.8,67.5,48.1
"yjfI",93.4,117.2,135.5,141.9,69.7,85.1,10.1,7.4,26.3,8.6,28,15.5
"yjfJ",160.1,240.3,224.1,292,147.7,305.5,34.9,59.5,61.4,27.5,111.2,57.5
"yjfK",193.4,187,217.2,407.8,289.2,351.2,276.3,94.1,124.4,53,102.9,94.4
"yjfL",102.5,132.6,84,256.5,114.3,164.6,85.8,50.3,56.8,25.3,95.6,55.9
"yjfM",67.3,123.7,70.1,134.2,106.3,131.2,11.6,34.2,3.3,9.2,13.1,21.2
"yjfC",159.2,180.5,189,219.5,135.1,313.1,137.4,74.4,26.9,30.3,40.1,7.3
"aidB",105.8,169.2,548.8,526.1,123.9,347.3,343.5,657.9,29.7,23.1,259.3,107.9
"yjfN",76.7,498.1,961.6,1594.7,264.9,1035.9,908.5,1346.5,129.7,104.9,753.9,411.4
"bsmA",181.5,1693.2,4423.4,6337.9,178.2,2127.3,2492.7,3115.3,311.9,283.3,3014.4,1652
"yjfP",180,271.4,596.1,612.4,262.3,678.6,499.5,611.4,45.7,73.4,213.7,98.6
"ulaR",243.1,317.2,249.4,325.2,271.7,374.2,177.9,142.6,110.2,110.4,171.7,130.7
"ulaG",135.8,84.8,61.7,58.7,119.8,126.7,123,27.6,42.5,7.2,91.4,46.2
"ulaA",149.8,132.7,53.3,173.1,92.7,162.6,73.2,132.1,45.3,22.5,73.7,41.8
"ulaB",99.9,190.3,9.5,37.6,96.7,310.9,58.8,29.7,17.3,7.7,30.6,8.5
"ulaC",181.2,274.4,76.5,352.5,246.1,446.5,325.7,352.3,48,67.1,153.3,38.6
"ulaD",127.2,238.1,71.9,414.3,260.9,462.6,418.6,403.5,70.8,76.9,126,40.4
"ulaE",274.9,382.5,86.4,358,228.2,429.3,157.5,190.2,114.7,90.2,180.4,108.1
"ulaF",171,137.2,11.1,181.1,27.2,83,42.8,50.8,15.8,13.9,77.8,12.7
"yjfY",178.3,224.9,72.8,607.6,149.2,334.5,469.8,664.3,71.2,50.5,598.2,370.6
"rpsF",17359.1,10950.1,416.5,1853.6,14603.7,1803,2347.6,3445.5,4949.3,6590.1,1650.3,702.2
"priB",13427.2,10570.5,1029.4,2038.4,13381.5,1658.4,2460.4,3454.6,5311.3,5630,1531.7,608.7
"rpsR",15795.2,7657.4,1169,1373.2,10786.7,1140,1520,1849.3,4301.7,4890.8,1051.6,386.9
"rplI",8785.4,3247.7,1019.8,423.5,3513.9,337.7,406.6,431.9,1768,1208.2,347.2,194.6
"yjfZ",183.8,11.3,64.9,63.8,148.3,42.9,11.8,93.2,35.9,3.6,7.5,5.5
"ytfA",47.4,61.5,45.4,34.4,84.4,105.2,8,11.2,12.8,2.8,4.5,10.3
"ytfB",494,482.5,1180.3,1193.8,353.4,478.7,757.5,773.9,190.8,211.5,586.1,262.6
"fklB",2446,2922.6,1919,969.3,2940,3340.7,1652.1,1130.6,1005.8,862.8,622.7,296.2
"cycA",886.6,765,881.1,2662.2,681.9,1874.3,2240.7,1398.4,241.7,120.6,1266.6,350
"ytfE",192.4,310.2,219.5,353.5,174.9,431.2,182.4,218.2,65.2,67.5,105.8,57.9
"ytfF",326.9,407.4,287.2,300.7,134.5,404.6,93.3,102.5,150.8,42.9,175.9,118.7
"qorB",248,119.9,415.8,330.3,224.5,358.5,256.7,317.3,70.5,52,128.6,82.4
"ytfH",58.7,199.4,182.5,225.6,66.6,83.9,97.2,401.2,57.1,37.3,150.4,168.5
"cpdB",202.1,345.9,609,272.6,156.2,428.3,307.9,247.3,17,105.1,157.1,64.6
"cysQ",183.7,365.1,1298,510,242.5,572,917.6,1371.8,76.3,54.4,407.8,224.7
"ytfI",85.1,153.7,95.5,90,68.7,115.6,39.1,68.4,26.7,14.1,45.7,24.8
"ytfJ",324.8,817.5,759,3767.7,334.3,803.3,1682.3,1893.7,205.7,277.4,1312.4,737.3
"ytfK",554.8,1625.5,3608.5,7370.4,900.4,1575.7,4979.8,3062.4,146.6,271,1247.1,1617.6
"paeA",839.1,487,441.2,689,799.3,447.5,400.4,698.2,297.6,154.6,258.5,244.6
"msrA",234.3,466.6,3430.1,928.8,141,594.7,935.6,813.8,65.3,64.5,773.4,258.7
"tamA",282.2,277.2,576,434.8,245,409.4,507.8,478.7,96.3,88.1,228.3,60.3
"tamB",1145.2,962.2,1066.2,862.6,1155.4,1203.3,1351.8,534.4,480.9,269.1,579.7,300.4
"ytfP",2875.5,1912.8,871.4,1435.7,3160.9,2434.8,1781.7,1363,467.6,573.5,850,662.7
"chpS",283,282.1,482.9,448.6,369.5,481.8,615.3,568.9,113.9,89.5,233,74.8
"chpB",418.6,399.5,665.6,759.8,264.9,558.2,677.5,607.7,229.7,155.7,402,231.2
"ppa",5344.8,4929.8,5122.2,2906.9,10234,5291.2,2991.8,2034,1943.4,1445.8,1210.4,581.8
"ytfQ",236.3,1772.4,6741.6,14818.4,193.9,2605.8,15615,17851.8,63.3,166.2,7659.3,3187.4
"ytfT",143.4,228.6,110.2,2391.4,74.1,469.6,1156.6,1485.9,57.3,34.8,1232.1,359.5
"yjfF",73.6,175.4,41.3,2310.9,48.9,381,1137.5,1029.2,6.5,8.7,1045.2,360.7
"fbp",1216.9,1546.9,69.8,801.4,843.6,1214.6,757.8,584.5,427.5,372.5,345.1,167.2
"mpl",1326.5,1304.5,166.2,1376.9,1627.7,1363.4,808.6,887.6,439.3,270.9,810.3,284.1
"yjgA",2691,1510.1,131.8,796.8,2519.9,1097.1,2188.3,1249.8,717.2,339,997.5,324.5
"tldE",643.8,783.5,88,993.3,345.7,586.7,559.3,658.1,287.1,232,461.8,253.1
"cybC",470.1,335.1,71.5,490,613.9,744,365.9,600,95.4,99.5,132.5,138.5
"nrdG",194.1,214.3,99.4,212.6,254.2,409.5,193.9,142.1,73.8,61.7,160.8,79.4
"nrdD",267.6,542.8,412.9,392,389.1,706.2,400.8,477.1,155.4,201.4,374.5,78.8
"treC",134.3,2258.6,273.9,51,34,2795.3,86.9,37.5,340.6,1055.1,165.4,6
"treB",422.8,8293.6,1567.9,177.4,270.7,13641.2,1200.1,461,1134.3,2779.4,592,67.1
"treR",153.8,208.6,149.2,107.4,184.2,415.4,129.6,121.7,35.5,50,44.3,9.3
"mgtA",2151.3,598.3,183.1,195.7,963.4,383.4,186.5,189.7,280.7,184.9,72,58.9
"ridA",3286.2,6720.8,7255.7,1880.4,4089.1,6865.2,5915.4,2663.4,1455.1,1553.3,2764.2,674.3
"pyrI",403.3,487.8,585.5,401.8,192.4,465.1,104.4,127.6,112.4,150.4,207.7,72.3
"pyrB",260.6,360.6,410.9,329,220.4,332.3,93.5,135,187.9,139.3,301.4,107.8
"pyrL",850.9,436.3,194.5,276.1,760.1,187.3,130.5,85.7,214.9,151.3,143.5,112.4
