"","0","0 | 1","0 | 2","0 | 3","0 | 4","900","1800","2700","3600","5400","0 | 5","0 | 6","0 | 7","0 | 8","0 | 9"
"mmuM",0.681129017320244,0.844986384412514,1.44092974883792,1.41814003567946,1.16392653440214,1.60325065879879,1.3995858655952,1.29504299885442,0.963929807740643,1.80500145492486,0.700278160443602,0.811127155577043,0.627635995641322,0.788400174056278,0.903126510151822
"lptE",0.748461493396346,0.731535610352163,1.15428541751684,1.12194348053048,0.887611337269498,1.3717332885906,1.18755966607341,1.01185320102693,0.874784764905822,1.24833054890161,1.06437018245336,0.879039560911787,0.896888159662015,0.987600861445373,0.768970415635134
"csgG",0.834509281155409,1.73748437030125,1.13602926478669,1.8493265562274,1.35284823105027,1.35284823105027,1.61216566298594,1.20664391972076,1.32776515838244,1.6437603745897,0.734584316639154,1.11265012058483,1.0762401247838,1.13445548493595,0.888226795842405
"lpp",0.363997387249772,0.492433221447775,0.730016005327261,0.709561678100191,0.622005826649234,0.978063473447339,0.970634469769547,0.644834125327943,0.630688704415625,1.11961288865424,0.850863729506541,0.721964597761248,0.843231110250112,0.795536483754919,0.685391402489852
"hfq",0.839149637106542,0.992404374685819,1.28698924730127,2.16444928905143,1.75564359521904,1.23627526092095,1.77645359168481,0.764718138941384,1.01677467329196,1.45296504957137,1.32225460514257,1.24314966890394,1.30044014654848,1.06584673606794,1.558329159321
"hofB",0.71301285868207,0.775930854274856,1.14234624684855,1.30676525389317,1.07251661681794,1.49174402669147,1.05848439487513,0.93432734688318,0.928516852306729,1.65863909162888,0.693996359507796,0.759435844907265,0.907519155317161,0.798851916449148,0.862143545017596
"ddlA",0.682546858942583,0.731028724200017,1.19747870461893,1.31221125459196,1,1.28164792416019,1.12505848468881,1.04898932757495,0.93757109645711,1.47836243127384,0.729510172120088,0.855595025682602,1.01536610086943,0.88148015790717,0.788400174056278
"ybhG",0.71648082518655,0.931094819830229,0.864537231307865,1.23970769993899,0.856188284546457,1.39764697185107,1.25527199128264,1.03813927054306,1.01536610086943,1.65748980897598,0.734584316639154,0.986916545885842,1.04174342900822,0.985549336939371,0.76365874898035
"csgE",0.850274160064196,1.36793530390249,1.04246576084112,1.72070526122288,1.14076371586842,1.54863805570644,1.50316147806556,1.30495494768896,1.38895513576511,1.95206352155245,0.599569956895556,0.831045861593648,1.0083524548946,0.962594443101751,0.686818116714811
"flhC",0.893785162356787,0.817335328488283,1.27632876882895,1.2466011942751,0.93757109645711,1.41127584340869,1.03025395362007,0.848507901705896,0.966606097064973,1.34816773173706,0.737134608645551,0.670356295790168,0.959929261038908,0.811127155577043,0.66803703919505
"bolA",1.05701804056138,1.80500145492486,0.855595025682602,2.33431620363694,1.43993131851469,1.34164222488226,1.93857963387013,1.21841026367519,1.42998498636169,1.97109867387874,0.915099168127928,1.72787637480055,1.558329159321,1.48452357062905,1.72428709003519
"dacC",0.691116103264291,1.18509277094158,1.00975129759669,1.55078641269401,0.964598184584138,1.32500701704521,1.18673679765653,0.974679630891549,0.915099168127928,1.32317143990812,0.770571108358408,0.991029563264079,1.09809281378705,1.07848043169445,0.696405740334518
"csgB",0.732042847972813,0.758383772687221,1.0034717485095,1.00556058039847,0.750539548757186,1.641483217621,1.04898932757495,1.31221125459196,1.19250887233063,1.62225431115409,0.672683604260913,0.680657058249737,0.711531730617298,0.987600861445373,0.494828328207603
"fliA",0.832775770880549,0.880869374126979,1.16715810181847,1.00975129759669,0.746906728556171,1.51256799728396,1.00556058039847,1.19416318707459,1.17853940781168,1.26751252203442,0.668963777393056,0.772175133091785,0.824733548610081,0.917639882311365,0.576742802530011
"fhuA",0.963261894020148,0.816768991110023,0.988970916380931,0.846745312362527,0.670821112441131,1.43196874120114,0.985549336939371,1.36131411649947,1.06510820339342,1.60436233270497,0.817335328488283,0.554784736033923,0.759962428200758,1.06584673606794,0.652929893544459
"acrA",0.683493725970905,1.05190177920387,1.62450479271247,1.80625302030364,1.28698924730127,0.665725806618185,1.08975211221333,0.770571108358408,0.658383461029622,0.956608158091874,1.25006230258521,1.24228828178444,1.24573741556947,1.05336103595484,0.820172911196726
"lysO",0.84147948228538,0.709070017839729,1.35660432744767,1.29683955465101,1.21841026367519,1.21251281906174,0.910669833591978,1.03526492384138,0.797192476540536,1.00556058039847,0.884540435331541,0.803293996757034,0.643494623650635,0.976708528962227,0.605836330215122
"dsbB",0.742776460330414,0.728499556949005,1.05409142329074,1.00625782349778,0.967947026893737,1.12583858613676,1.09050773266526,1.10114159809796,1.02242853060992,1.60325065879879,0.824162084953241,0.989656656415207,0.855002177891973,1.17446197121365,0.988970916380931
"fliD",1.06437018245336,0.835666958921853,1.16392653440214,1.03526492384138,0.88884268116657,1.39764697185107,1.21672235863407,1.39377723868747,1.07698637619305,1.50316147806556,0.74535519339946,0.971307495541633,0.60290391384538,1.18673679765653,0.71946679000541
"fadL",0.742261785314525,0.684441906545919,1.42800397968506,1.06510820339342,0.85678195476857,1.19499120485678,1.24314966890394,0.963261894020148,0.801625329399394,1.46510087461134,1.17690673721877,0.855002177891973,0.94278453591824,0.894404901782606,1.25614238114353
"gabP",0.730522189272838,0.816203046150902,0.857376036634172,1.07773314504367,1.04971668362307,1.42109204318136,1.58776786186331,1.26839139932587,0.955945317593742,1.61440214900953,0.716977624007914,0.900001929793512,0.65202536762928,0.809442216547408,0.820172911196726
"yghF",0.90250072746243,0.811127155577043,1.03168317930136,1.26400309845281,1.08222464452571,1.33978360242784,1.7739926103043,1.08522937188181,0.927873476471283,1.62675839626425,0.811127155577043,0.970634469769547,0.742261785314525,0.988285651500733,0.645281245225889
"bfr",0.822450068712464,1.97109867387874,2.09797865514989,1.40932075514202,0.583174684894234,1.33237482509202,2.39994276474643,1.62788637014087,0.545631938527467,0.647072827241427,1.34723357686569,1.85189204505465,2.07771820659533,0.680185426202978,0.431071772508798
"livK",0.701735863019538,0.696405740334518,1.29953906245544,1.58886880019221,1.04971668362307,0.811127155577043,0.727994774499543,0.46716367344159,0.434672280045011,0.564482202403066,0.980099415341871,0.820172911196726,0.835087919428369,0.794434400096105,0.494828328207603
"xylG",0.86035263061144,0.70417211345604,1.10266916306891,1.09277773910095,1.08447740884306,1.64034582239345,1.19003169630668,1.14949484803468,1.10114159809796,0.957935218222696,0.511568734867216,0.614293490222825,0.742776460330414,0.779704842611323,0.539240215847226
"nupC",0.740206649000025,0.450625231305415,1.46307122070433,1.1801743433362,1.01818519976462,1.11573932232496,0.84968499913865,0.663422570298581,0.654742711541783,1.10573065332027,1.08748839085488,0.635956503371787,0.824733548610081,0.651573574681647,0.726482524785685
"proW",0.508387336645978,0.463294030945185,0.92082569720504,1.25701337452183,1.00486382042379,1.5358102697021,0.852044095074866,0.906261938267334,0.84615859660029,1.35097408453564,0.624598062826688,0.794434400096105,0.975355461527642,0.659296807246183,0.767373048000443
"exbD",0.931094819830229,0.622437117691085,1.61216566298594,1.84676462145879,2.31498043398025,1.5691681957935,1.04826247551693,1.75929815184487,2.11843666936775,3.17333537276457,0.883315051481465,0.813943185070435,1.82639650002398,2.15248024956759,2.86791049603165
"hofQ",0.693034942825207,0.72396908618978,0.965936328924846,1.05995278339728,0.945402116750744,1.55724938212332,1.0747491728555,0.847332434946118,0.793883930931652,1.31676692205924,0.655651007107824,0.70417211345604,0.898132372883934,0.85678195476857,0.692554734055462
"nikA",0.786217292140332,0.755759964158113,0.90125046261083,0.960594863953477,0.964598184584138,1.41127584340869,1.08598185632229,0.811689580977279,0.955945317593742,1.30495494768896,0.516915368123982,0.724973416439426,0.960594863953477,1.03025395362007,0.643048741715302
"mtlA",0.752101875694344,1.00416754323897,0.839149637106542,1.2192550940763,0.807201074504765,1.51361679296958,1.08673486252606,0.686342215627455,0.873572895916694,1.31039340385836,0.727490341817379,0.942131273904809,1.1149662187277,1.04030026652199,0.713507252858939
"ptsH",0.916368644675351,0.794985250948974,1.30314714936329,1.73027338116998,1.21841026367519,0.990342871933025,1.18099266142953,0.601234624449089,0.6778321634,1.09809281378705,1.33700049540513,0.931094819830229,1.09277773910095,0.823020345278708,0.836826242683391
"srlE",0.672217497076313,0.755236292781413,0.931740429304773,1.05921833468388,0.960594863953477,1.4896774631227,0.970634469769547,0.920187650624875,0.88884268116657,1.29056249045178,0.640379930664885,0.757333157938488,0.988970916380931,0.944747040997206,0.603740295743248
"exuT",0.793333843191143,0.688725023191569,0.970634469769547,1.08147476348362,0.868742185150623,1.4742692172911,1.0083524548946,0.976708528962227,0.957935218222696,1.36793530390249,0.582366793234228,0.700763724540373,1.04971668362307,0.842646829503152,0.560971740265242
"feoB",0.665264520540343,0.736113431084089,1.28075986132977,1.18838310505693,1.3435034257213,1.4142135623731,0.836246399914063,0.868140227601043,0.780245480173703,1.22943886725458,0.606256409530869,0.793883930931652,0.894404901782606,0.976031760776225,0.515484159397394
"nikC",0.699792932797598,0.834509281155409,1.06142320894979,1.03957943517528,0.738157202841417,1.4439291955225,1.07400447162012,1.09885421757688,1.05775096361843,0.967276329613932,0.543744195427441,0.718470088272032,0.855595025682602,0.976031760776225,0.570777353563387
"secB",0.573553512113083,0.76312960448028,1.09581176644769,1.09581176644769,0.837987134667949,0.647072827241427,0.81281560198432,0.680185426202978,0.611320138846034,0.927873476471283,1.0762401247838,1.01818519976462,1.09050773266526,1.21419488439505,0.866937563514687
"crr",0.780245480173703,0.90187537838225,1.09505247079357,1.42701450571788,1.029540083434,1.04608493979253,1.14472416059868,0.84909624644684,0.815072332402625,1.29414565448285,1.09126387705493,1.06584673606794,1.04898932757495,1.28520633746937,1.03311438768413
"ascF",0.77646887500104,0.598324481615357,1.13524210214606,1.16231410751812,0.961927454664775,1.24833054890161,1.04536010020516,1.00905163384468,1.03096831879479,1.67365248536678,0.659296807246183,1.01536610086943,0.724471077277439,1.07400447162012,0.746389191648477
"mtr",0.714001989842532,0.737134608645551,1.17202228367451,1.24919612565338,1.00556058039847,0.906261938267334,1.02668954572,0.922103117912631,0.973329374158238,1.58008262372675,0.779704842611323,1.09050773266526,0.755759964158113,1.01818519976462,0.82587766493572
"nikE",0.801069877589622,0.647970482716667,1.1328838852958,1.23114441334492,0.899378312147752,1.40932075514202,1.10803234786493,1.0083524548946,1.07549439045738,1.6958399292663,0.766841329836546,1.06806540804785,0.678772489940003,1.05336103595484,0.840896415253715
"uhpT",0.945402116750744,0.775930854274856,1.27632876882895,1.31859361449237,0.906890328933143,1.45800937881658,1.00416754323897,1.2692708860198,1.1313144628459,1.63014466480525,0.875998315067126,1.31767995173414,0.678772489940003,1.17772278959498,0.828744904487992
"cheR",0.708087719107272,0.702222437868999,1.03168317930136,1.17202228367451,0.997231251352069,1.52625920896056,1.20999408921929,1.31950791077289,1.29594096543333,1.72309231942403,0.753667454779191,1.13366941277842,0.625031151292605,0.93432734688318,0.639492790638714
"ygeA",0.804408370941916,0.967947026893737,1.32684514059716,1.54007434847214,1.45902034424018,1.21503679190502,2.02651380031817,1.07251661681794,1.18920711500272,1.61328351844425,0.980779003988551,1.06658578083176,0.959929261038908,1.02740143937896,1.23285232546381
"uspA",1.11806185096586,1.46510087461134,1.56808090815148,3.03774337962906,2.53854177203961,1.25875717350486,2.56685179512581,0.875998315067126,1.19003169630668,1.58008262372675,1.23627526092095,2.54206337861133,2.08060053304397,1.67017583885674,2.41328783944153
"katG",0.606256409530869,1.14155470712677,1.404444875738,1.41323364388273,0.983502074026248,1.24573741556947,1.29683955465101,1.02384690042844,0.785128118673572,0.973329374158238,1.04536010020516,1.23627526092095,1.48041329800005,1.29863860272988,0.848507901705896
"dicA",1.03096831879479,0.809442216547408,1.68646222050022,1.96427919052678,1.5157165665104,1.79377631932403,1.54114221671682,1.34071259158034,1.29504299885442,2.10526230941888,1.26137740883125,0.883927531063671,0.93757109645711,0.813379198132126,1.13918337722211
"tar",1,0.729510172120088,0.830470024090894,1.41912335620038,0.883927531063671,1.58776786186331,1.15989965450543,1.29863860272988,1.11110872865509,1.94261499108327,0.833931043824964,0.772710549647987,0.929160674250913,0.955282936382437,0.644387315242508
"arsB",0.787307976569203,0.938221196500671,0.874784764905822,1.31312112542415,0.772710549647987,1.58337173174254,1.01747969210269,1.16150873192572,0.987600861445373,1.49796093442418,0.634635443009902,0.74071989901016,1.12038921419418,0.877821797609519,0.56565723142295
"mdtN",0.885767519102361,0.79829838635665,1.17283494923188,0.986916545885842,0.726986258660155,1.43993131851469,1.05263115470944,1.38703096913139,1.08147476348362,1.49588575836239,0.640379930664885,0.760489376620505,1.11187915751711,1.06215918649537,0.542614685940904
"sodC",0.806641759222126,2.91601875763316,0.910669833591978,2.3603486866724,1.63467065697657,1.67249279982813,3.89331749663295,1.81755623289704,2.00833508647795,2.66474965018404,0.880259013563151,2.547354950653,2.54206337861133,1.60993227524224,2.66290322647274
"cheA",0.778085176555419,0.963261894020148,0.874178620410373,0.919550046151658,0.828170661334546,1.22094651266913,1.06437018245336,1.23884869778391,1.30676525389317,1.45095220783418,0.625898229326997,0.6602114205075,1.07177346253629,0.900001929793512,0.539988279916441
"aer",0.778624691061662,0.788400174056278,1.09429370126074,1.2596299799474,0.721464343430814,1.46104437854568,1.00208160507963,1.19416318707459,1.07773314504367,0.963929807740643,0.708578698254108,0.675955416514063,0.806082831492968,0.936272247434492,0.533292890415882
"mdtE",0.751059963470465,0.872362705770759,0.909408251800733,1.12194348053048,0.798851916449148,1.41617543821454,0.986916545885842,1.18427161185363,1.10803234786493,1.44793817237956,0.585605090609405,0.730522189272838,0.828170661334546,0.969289816935065,0.737134608645551
"cutA",0.982139595263391,0.988970916380931,1.25266443862413,1.60325065879879,1.15508578455358,1.43196874120114,1.13602926478669,1.01395947979003,1.06363267289318,1.4681506360341,0.976708528962227,0.942131273904809,0.950659101229818,1.18673679765653,1.12661922849728
"motA",0.635075491269395,0.674083865868528,1.16634936978847,1.14234624684855,0.81563749333901,1.38414971605148,0.9841840220338,1.13602926478669,1.04030026652199,1.63127498667802,0.532923368033971,0.787853886049346,0.824733548610081,1.04391192742172,0.855002177891973
"yhjX",0.665264520540343,0.653835674268379,1.08447740884306,1.10190511587661,0.703684187662699,1.32500701704521,1.08372596684478,1.06880599121101,0.963929807740643,1.64490013742493,0.837987134667949,1.05848439487513,0.785128118673572,1.07251661681794,0.86035263061144
"groL",0.673616788432845,0.762600826628142,0.872362705770759,1.31950791077289,0.752623373705534,0.657471380102535,1.3491025343397,0.790041311863377,1.1313144628459,1.775222674539,1.15749021699012,1.06437018245336,1.20080342748521,1.42998498636169,1.71594106085738
"tus",0.837406487508427,1.01818519976462,1.15348560506002,0.965936328924846,1.02882670789358,1.50211992694093,0.848507901705896,1.05117290908771,0.928516852306729,1.31039340385836,0.911933165519769,1.0245568230328,0.764718138941384,1.20246924889818,0.781327880172317
"ada",0.765778998547191,0.761016690419679,0.851453707748945,0.9841840220338,1.24833054890161,1.55293775000208,1.08297504552592,1.19581979677612,1.07251661681794,1.63467065697657,0.828170661334546,1.09050773266526,0.837406487508427,1.04681028197458,0.812252396356236
"argP",0.931740429304773,0.762072415169885,1.15829280619464,1.26400309845281,1.01959768299819,1.27279493527594,0.969961910341735,0.991029563264079,0.856188284546457,1.69701580341179,1.00625782349778,1.01466254658088,1.0076537604105,0.961927454664775,0.970634469769547
"recF",0.893785162356787,0.757333157938488,1.12818213745651,1.12427892377862,0.866937563514687,1.35472497748537,0.956608158091874,1.05409142329074,0.988970916380931,1.35191083302813,0.808881348361739,0.759962428200758,0.940174202509126,1.02030465924846,1.06732533803996
"ssb",0.693034942825207,0.971980987981352,1.10496448479991,1.20664391972076,1.02101212570719,1.39281148066904,1.19085684936497,1.23884869778391,1.08899701533611,1.78757032471357,0.968618189226628,1.02668954572,1.27191300674357,1.25353302044069,1.29414565448285
"parC",0.640379930664885,0.72396908618978,1.12740041214542,0.988970916380931,0.827596816078205,1.33792755478611,0.807760777609608,0.884540435331541,0.637722195839272,1.12427892377862,0.815072332402625,0.742261785314525,1.147902413855,0.866336856400087,0.618995145418723
"dnaA",0.919550046151658,1.2692708860198,1.54971186191834,1.60881674188383,1.32317143990812,1.28520633746937,1.10037860936614,1.03025395362007,0.839149637106542,1.49588575836239,1.02526723788859,1.20915567583336,1.45498068363476,1.04174342900822,1.12583858613676
"aidB",0.600401713742604,1.2192550940763,0.951977908497531,1.45397251732031,0.967276329613932,1.47222686216818,1.37458869557203,1.27632876882895,1.17364817828135,1.97657130300147,0.632001549226403,1.10496448479991,1.55186170854971,1.18838310505693,0.925304428037852
"nusB",0.70417211345604,0.764188260382583,1.12583858613676,1.23456260689354,0.903752726751086,1.33792755478611,0.794985250948974,0.866937563514687,0.74071989901016,1.2268849772538,1.0747491728555,0.807201074504765,1.48555292066083,1.147902413855,0.896266699569405
"topB",0.74432262758327,0.666187412546011,1.23799029083745,1.17527632841977,0.857376036634172,1.39088197170999,0.864537231307865,1.42109204318136,1.34816773173706,1.34443499415263,0.895025070927972,0.773782496771195,1.1149662187277,0.980779003988551,0.559030925482931
"hda",0.743291492215507,0.657927262514504,0.981459063853479,0.946713631236714,0.760489376620505,1.23884869778391,0.828744904487992,0.752623373705534,0.70319659995656,1.02740143937896,0.799960128332753,0.635956503371787,0.853817714391245,0.79608809877878,0.483638164806966
"dnaG",0.876605721316035,0.900001929793512,1.36225803464049,1.14155470712677,1.11883710103571,1.42701450571788,0.946057646725596,1.05848439487513,0.789493886700555,1.18345102175257,0.855595025682602,0.811689580977279,1.0083524548946,0.792234810924969,0.859756486243006
"rsmG",0.852044095074866,0.879039560911787,1.15829280619464,1.34723357686569,0.852634891767957,1.4005563208872,1.0034717485095,0.882702996290655,0.812252396356236,1.22943886725458,0.870550563296124,0.75680839648479,0.804966137621122,0.926588061890371,0.567621051073032
"holC",0.939522749214012,1.04174342900822,1.24746557191405,1.42405019559707,1.05044454401075,1.19416318707459,1.09126387705493,1.0475361270998,0.896888159662015,1.36131411649947,0.950000382874886,0.84147948228538,0.94409241915025,1.0882424416708,0.91891288347905
"uvrB",0.807201074504765,0.846745312362527,1.00905163384468,1.00069338746258,0.734584316639154,1.5358102697021,1.17690673721877,1.55186170854971,1.25006230258521,2.00277451142267,1.08899701533611,1.04318859352986,1.06289567435855,1.60325065879879,1.13681697323601
"rnc",0.706616821941365,0.620283648857694,1.19913991379111,1.21672235863407,0.905006462882905,0.787853886049346,0.933679944915313,0.90125046261083,0.759435844907265,1.20580782769076,0.863938187400277,0.903752726751086,0.945402116750744,1.02384690042844,0.79829838635665
"yrdD",0.907519155317161,0.930449657703015,1.2736774753265,1.35003798512275,1.18838310505693,1.18181154693437,1.12038921419418,1.12896440480613,1.00208160507963,1.43993131851469,0.822450068712464,1.18838310505693,1.02030465924846,1.09353545748463,0.905633983017823
"mioC",0.93757109645711,0.84968499913865,1.59549047961807,1.36509371788517,1.25179645865399,1.12818213745651,0.959264119325264,0.803293996757034,0.517991381780009,1.02101212570719,0.940174202509126,0.900001929793512,0.741747466920561,0.788946840852465,0.601234624449089
"hsdM",0.751580739032781,0.764718138941384,1.29414565448285,1.34443499415263,0.887611337269498,1.43694017654406,0.768437590644006,0.823591017267573,0.680185426202978,1.16958766405195,0.900625979847929,0.89875512661103,0.977385766410805,0.997922718999051,0.725476103917089
"mcrA",0.742776460330414,0.844986384412514,1.2192550940763,0.90125046261083,0.706127202192377,1.64946709722016,0.944747040997206,1.4681506360341,1.14155470712677,1.49692298679269,0.601651512999751,0.888226795842405,0.756283998641981,1.15268634679886,0.545631938527467
"aroF",0.616853584904748,0.749499800877774,1.60547477743191,1.00625782349778,1.24487423538217,1.18345102175257,0.733566672083662,1.07103082319145,0.755759964158113,1.51992485640152,0.899378312147752,0.769503610080431,1.00625782349778,0.994470168673214,0.975355461527642
"aroK",0.724471077277439,0.7012496253212,1.16958766405195,1.08673486252606,1.00975129759669,1.15909595190446,0.953959550547558,1.07028869842662,0.807760777609608,1.37268443125491,0.903752726751086,0.752623373705534,0.948026965128645,0.833353207159218,0.6778321634
"ilvD",0.555939578758553,0.804966137621122,1.40541870020672,1.52203338083936,0.969961910341735,1.02740143937896,1.09505247079357,1.05117290908771,0.822450068712464,1.1328838852958,0.837987134667949,1.12661922849728,1.28164792416019,1.06584673606794,0.78567251666758
"argH",0.70466037757101,0.539614118252214,1.99722933220206,0.961260928388761,0.913198250011992,1.2192550940763,0.612592665952338,0.787307976569203,0.596254436165316,1.07400447162012,0.784040454075739,0.628942485918009,0.962594443101751,0.936272247434492,0.581560020773925
"guaC",0.722465198961763,0.7012496253212,0.983502074026248,1.16473358646846,0.780245480173703,0.944747040997206,0.665264520540343,0.769503610080431,0.637722195839272,1.2631272618458,0.876605721316035,0.658383461029622,0.977385766410805,0.988285651500733,0.762600826628142
"argA",0.620283648857694,0.252788020212826,5.07708354407922,0.868140227601043,1.33700049540513,0.823020345278708,0.51835055050986,0.748461493396346,0.469761374607006,0.94343825089536,0.821880187294851,0.382359069470692,1.13997327269346,0.54186298342239,0.725476103917089
"avtA",0.892546971472977,1.16231410751812,1.95612694689468,1.48349493384112,1.19747870461893,1.20999408921929,0.974679630891549,1.05628562535186,0.829319545814442,1.30044014654848,1.08748839085488,1.01185320102693,1.5691681957935,1.31221125459196,1.0034717485095
"ilvY",0.90187537838225,0.780245480173703,1.02384690042844,1.1376052278725,0.846745312362527,1.41225440438475,0.897510050667261,1.03885910329766,0.933679944915313,1.31859361449237,0.686342215627455,0.730016005327261,1.25006230258521,1.02384690042844,0.527776858818983
"metH",1.04030026652199,1.20831784338994,1.04030026652199,1.20831784338994,1.04030026652199,0.827596816078205,0.961260928388761,0.827596816078205,0.961260928388761,0.827596816078205,1.04030026652199,1.20831784338994,1.04030026652199,1.20831784338994,1.04030026652199
"gpt",0.927873476471283,0.666187412546011,1.38031735339663,1.01395947979003,0.803850990743151,1.19416318707459,0.65022007327424,0.633317126861609,0.509445598308361,0.78567251666758,1.04030026652199,0.577943353277399,1.29414565448285,0.813379198132126,0.450000964896756
"tdk",0.802737388715953,0.824733548610081,1.2033030259995,1.14949484803468,0.833931043824964,1.49692298679269,0.959264119325264,0.994470168673214,0.843815796130018,1.23114441334492,0.726986258660155,0.670821112441131,1.12194348053048,0.947370070599268,0.469435873657726
"lysR",0.868140227601043,0.870550563296124,0.868140227601043,0.870550563296124,0.868140227601043,1.14869835499704,1.15188764234936,1.14869835499704,1.15188764234936,1.14869835499704,0.868140227601043,0.870550563296124,0.868140227601043,0.870550563296124,0.868140227601043
"tdh",0.707597080163328,1.0160701429937,0.939522749214012,1.10573065332027,0.837987134667949,1.54649267491063,1.03526492384138,1.15268634679886,1.01536610086943,1.56265576034463,0.606676780124346,0.712025097798536,0.952637998043937,1.07549439045738,0.537747195228689
"dapF",0.646624465943743,0.72396908618978,0.964598184584138,1.13524210214606,0.797745239809033,1.43395524801583,0.897510050667261,0.918276162300924,0.809442216547408,1.21335356024869,0.835666958921853,0.76365874898035,0.891928519420093,1.06658578083176,0.70417211345604
"alr",0.715984370600572,0.71946679000541,1.46003201065452,1.11961288865424,0.789493886700555,1.34816773173706,0.906261938267334,0.94409241915025,0.863339558574412,1.27898558127743,0.782411781736511,0.741233504901418,0.862143545017596,1.03383073624796,0.664342907048256
"apt",0.822450068712464,0.996540262827868,1.47733806358256,1.24746557191405,1.30495494768896,1.04174342900822,0.874178620410373,1.07103082319145,0.761544369851631,1.32684514059716,0.983502074026248,0.839149637106542,1.00975129759669,1.16634936978847,0.953959550547558
"add",0.835666958921853,0.759962428200758,1.54756499354239,1.48555292066083,0.949342120950519,1.38031735339663,0.949342120950519,1.19168257457405,0.921464186198704,1.42109204318136,0.831045861593648,0.832198734711525,0.733058378594605,1.26137740883125,0.63683873766325
"ansB",0.83973149294414,0.853226098112067,1.47018733638904,0.910669833591978,0.809442216547408,1.49899960175555,1.07326028639345,1.35378627905246,0.985549336939371,1.41029796048439,0.821310700752066,0.974004268543241,0.729510172120088,1.22010051027222,0.588045625145482
"ilvB",0.885153764579545,1.14869835499704,1.9251888862035,1.38031735339663,1.12116607802851,0.681601303641254,1.05701804056138,0.973329374158238,0.48700213427162,0.853817714391245,1.23970769993899,1.46713334416732,1.61328351844425,1.00625782349778,0.759435844907265
"metE",0.654742711541783,0.508739846051343,1.94800853708648,1.21335356024869,1.38510946811092,0.511214265304961,0.458502021602336,0.64976953122772,0.554400321801535,0.767373048000443,0.993092495437036,0.536258308408971,1.17609125029096,0.706127202192377,0.850274160064196
"adiA",0.860949188338904,0.708087719107272,1.0034717485095,1.20163604952685,0.916368644675351,1.59438495308107,0.911933165519769,1.05995278339728,0.913198250011992,1.4742692172911,0.762600826628142,0.670356295790168,0.697371833175203,0.998614666101029,0.65022007327424
"gsk",0.80552429104875,0.77646887500104,1.17364817828135,1.09809281378705,0.917004043204671,1.30224418956903,0.9138314502294,1.0762401247838,0.779704842611323,1.36414783487935,0.88884268116657,0.791685865871272,0.826450318154212,1.04391192742172,0.671751712860648
"purT",0.6778321634,0.535144349213312,1.19168257457405,0.794985250948974,0.673150034638391,0.896888159662015,0.6778321634,0.679243142274472,0.499307333050514,0.795536483754919,0.970634469769547,0.554400321801535,0.730016005327261,0.884540435331541,0.447202450891303
"bioD",0.586417474615939,0.603321959860381,0.974679630891549,1.08372596684478,0.753667454779191,1.21672235863407,0.915733686418126,0.731535610352163,0.653835674268379,1.13997327269346,0.926588061890371,0.706616821941365,0.767373048000443,0.883927531063671,0.493800430722686
"ribA",0.716977624007914,0.808881348361739,1.14869835499704,1.11265012058483,0.712518807074392,1.10803234786493,1.01325690015909,1.01185320102693,0.871154192142256,1.15188764234936,0.933032991536807,0.757333157938488,0.885153764579545,0.904379377561088,0.58277059906728
"folX",0.963261894020148,1.01536610086943,1.35660432744767,1.47120674585574,1.05044454401075,1.26225203211212,0.883315051481465,0.775930854274856,0.634195699662934,0.887611337269498,1.2158792831831,0.891310495896971,1.12349990303165,1.15029189335061,0.655196701929182
"bioH",0.7791645796605,0.886381699194867,1.06289567435855,1.13681697323601,0.84615859660029,1.49071038679892,0.980779003988551,1.14551789797976,0.944747040997206,1.45598954899909,0.690637224071928,0.715488260011456,0.799405830352472,0.950000382874886,0.595015848153338
"moaB",0.629378586752429,1.20664391972076,1.12661922849728,1.54863805570644,1.07922823650443,1.05336103595484,1.8454849853076,1.24056729771539,1.13053056712459,1.9958454379981,0.872967591133763,1.24056729771539,1.50733490955838,1.33885525697844,1.40541870020672
"pdxH",0.754190038343289,0.715984370600572,1.00556058039847,1.23884869778391,0.787307976569203,1.05263115470944,0.819604607637517,0.765778998547191,0.71054602159068,1.04971668362307,0.892546971472977,0.762600826628142,0.963261894020148,0.88148015790717,0.679714120953369
"folC",0.783497186949341,0.783497186949341,0.94409241915025,0.993092495437036,0.796640096285583,1.31950791077289,0.797192476540536,0.826450318154212,0.657015813574686,1.24314966890394,0.838568184440931,0.753667454779191,1.38703096913139,0.975355461527642,0.641712948781452
"gor",0.628071190571764,0.936921446872426,0.914465089499901,1.32500701704521,0.832775770880549,1.36414783487935,0.978063473447339,0.900625979847929,0.842062953608416,1.42207741058727,0.787307976569203,0.819036697859828,1.39571076412217,1.13366941277842,0.800514810656303
"thiF",0.665725806618185,0.983502074026248,0.945402116750744,1.01466254658088,0.951977908497531,1.23456260689354,1.16150873192572,1.0882424416708,0.952637998043937,1.80250092522166,0.777546035882558,1.00556058039847,1.7605180271263,1.16150873192572,1.26487954235394
"hemF",0.897510050667261,0.863339558574412,1.19830902133942,1.07922823650443,0.847332434946118,1.33422316967777,0.9356234978314,1.03885910329766,1.07177346253629,1.30585978708892,0.73662384290824,0.74071989901016,0.692554734055462,1.10190511587661,0.624165274450806
