"","0","300","300 | 1","300 | 2","3300","3300 | 1","3300 | 2","2100","0 | 1","0 | 2","0 | 3","300 | 3","300 | 4","300 | 5","3300 | 3","3300 | 4","3300 | 5","2100 | 1"
"ycfL",9.149950911,8.818808669,8.918113916,8.926237871,8.842062121,8.952143628,8.921137458,8.929949531,8.989544758,8.954358441,9.120026069,8.69599953,8.895503139,8.864888766,8.836397602,8.858769308,8.850926355,8.733347896
"ndk",11.52944193,12.04783836,12.11881743,11.78146266,12.27659325,12.09834531,12.10216173,12.43908263,11.75062973,11.8984356,11.35215757,12.30883795,12.19862558,11.71429395,12.28125846,12.03331848,12.26264609,11.51411495
"srmB",12.15166567,11.62305106,12.00275877,12.14337274,10.97277478,11.8703192,12.07049535,12.09944737,12.37887369,12.26386033,12.35175021,11.9415262,12.23000302,12.3752778,11.33628318,11.81627644,11.80302075,12.29404832
"paoB",5.695729749,5.688886228,5.568073494,5.922808419,5.593995919,5.840682188,5.737559742,5.171152263,5.988178973,5.894682582,5.61964654,5.649089227,5.262985266,5.658923703,5.292858812,5.792099114,5.955031383,6.121962843
"fhuC",9.352350262,9.493652665,9.72911805,9.385734826,9.096301998,9.276080311,8.605727828,9.147232032,9.640562202,9.885991415,9.422049316,9.695862872,9.73199072,9.533057426,9.739045626,10.07975936,8.876759755,9.313863066
"lsrC",5.157324683,5.315574756,5.108028858,5.332265628,5.262870607,5.19253895,5.705174076,6.009658217,5.551042455,5.071124748,5.043435356,4.538708299,4.951079966,5.31264359,5.345012798,5.649605348,5.638344303,5.448841012
"yhgE",8.750225326,7.59696655,8.368138456,8.586765179,8.08312791,8.776953636,9.053259388,9.051077675,8.403869661,8.460143567,8.818738109,8.508940739,8.79910809,8.799916394,8.246240298,8.541482858,8.687286374,9.105179066
"pnuC",6.719797972,6.2514455,6.591740096,6.442465716,6.749705709,6.68532022,6.902709446,6.687216219,6.264511293,6.53353721,6.677655166,6.277465243,6.631590542,6.772102745,6.827549488,6.691304829,6.663289111,6.810546135
"srlA",3.546541976,4.898142986,5.792947408,4.728832255,9.405714527,7.249716221,6.683070014,9.428126793,3.42425397,4.339148743,3.735445081,5.631897736,6.697118034,4.21647607,9.207473565,8.484819026,6.94242944,8.317962326
"ileS",11.27956312,11.16292108,11.23891828,11.14738987,10.93712531,10.68071227,10.82942252,10.5033776,11.46671737,11.47687554,11.39020338,10.76931059,10.63533862,10.97612858,11.42984888,11.31968828,11.08305792,10.21448661
"murR",6.822647196,6.242750858,6.795833234,6.733567789,5.620864408,5.848143965,6.29729183,6.678334136,6.74544011,7.061843549,7.239936123,7.045465376,7.663035401,7.50165132,5.875973861,5.881178687,6.222700821,6.385259701
"atpI",11.33940362,11.39391353,11.54358379,11.42216464,11.55542744,11.60559824,11.37798058,11.08913258,11.00227228,11.20056559,11.28490385,11.53701956,11.56650821,11.21539013,11.50663883,11.25876187,11.3670468,10.59735808
"nuoB",11.69082892,12.1422171,12.12827309,11.47865639,12.48922848,12.21276285,12.29650468,12.5503829,11.87238945,11.73095407,11.58040745,12.24053659,12.11267805,11.59840287,12.3200656,12.28937788,12.10543254,11.91987524
"recN",8.457175612,8.50692558,8.591472007,8.325144955,8.713930629,8.466624493,8.380958017,8.308327361,8.02297949,8.393790237,8.561740858,8.629941515,8.425211872,8.542420128,8.66026507,8.501543002,8.266321696,8.208765611
"yedE",8.471025316,8.930965366,9.483582897,8.572390736,9.014665318,8.664625202,9.040264074,9.751113638,8.341418946,8.697829048,8.657359922,9.010419911,9.597168906,8.700334741,9.143168149,9.052655659,8.79194716,8.789076866
"ybjN",9.675951878,9.682775038,9.640242085,9.576430042,10.32797775,9.916647529,9.749327936,9.635867502,9.473562741,9.669609684,9.727628758,9.789468856,9.844530494,9.719319305,9.872986436,9.846333338,9.546221156,9.106223884
"rlmI",11.60492161,11.53885389,11.51559982,11.4697513,10.8810702,11.22168076,11.33784085,11.35505233,11.52727289,11.59040703,11.56244941,11.47549819,11.47464691,11.58718513,11.10396624,11.10903076,11.34854253,11.25927961
"ldcA",8.403825519,8.251016477,8.165265127,8.2183547,8.36055959,8.359698021,8.777353974,8.265973645,8.219577896,8.302147301,8.540504738,8.022884238,8.167552711,8.441211109,8.233306538,8.247326437,8.447181758,7.852620333
"dam",8.392303032,8.839790892,8.551449134,7.750607514,8.486865032,8.277282934,7.86970284,7.222217095,8.099286423,8.268029186,8.514271922,9.027751173,8.7810047,8.279354577,8.51612005,8.288135741,8.11592569,6.850861536
"ydcZ",5.828608108,6.097823753,6.035548162,5.749788825,6.113218063,6.217668567,6.365843195,5.833861662,5.925288137,5.956149093,6.284023785,6.10505696,6.055821866,5.841278236,6.361626574,6.251418305,6.224114539,6.100851589
"pncA",10.62396602,10.1038271,10.20616684,10.14859684,10.19370577,10.33666045,10.84270307,10.22580023,10.82808002,10.70459339,10.68438253,9.903726285,10.04369434,10.42691381,10.10791619,10.54462526,10.41885753,10.31436277
"dcuB",6.973429882,7.064038273,6.965811975,6.613184337,7.169191453,6.667035843,6.968168528,7.048812654,7.073548573,7.020943133,7.116678307,6.792525317,6.867249064,7.098091226,7.098230901,7.103569157,6.842869538,6.641838619
"minC",11.38810768,11.62598191,11.70240758,11.19421809,11.87838704,11.59523508,11.43413445,11.76927567,11.2944532,11.374239,11.57996872,11.65920959,11.83562919,11.36236928,11.58764645,11.40985591,11.42492026,11.33465988
"chiP",5.141604072,5.640591464,5.76954497,5.284878485,5.626304713,5.571518602,5.92176614,6.31135057,5.011277358,5.085403302,4.954588987,5.517211639,5.979366253,5.381389057,5.553040833,5.525625009,5.912726471,5.811945221
"dosC",5.182432168,4.994387115,4.875030978,4.937330284,5.471769456,5.266139591,5.831484646,4.998691762,4.525049967,4.793012927,5.286347795,4.123434938,5.205651639,5.324785123,6.124936031,5.717059466,5.599185291,4.689564722
"kbl",10.52804613,10.63739903,10.60563456,9.929726653,11.23275827,10.49163779,10.55990093,10.6562101,10.40678191,10.55423495,10.66643811,10.41978347,10.28805636,10.30276428,11.35906266,11.26538006,10.63499362,9.841868554
"gmhB",11.29925438,11.03059066,11.19363889,11.51598676,10.96074899,11.453097,11.60319696,11.53134038,11.35795104,11.31364263,11.39215841,11.22354867,11.47741388,11.42368728,11.06095235,11.25042719,11.43993216,11.46136974
"ghrA",8.654721494,8.254361618,8.340134458,8.548662287,9.881226709,9.641067491,10.05033812,9.362910663,8.585783733,8.404624784,8.840924151,8.414391036,8.432856404,8.803636145,9.804581956,9.766830709,9.7577517,8.830275993
"yhaC",3.528961526,3.226268128,3.385192782,3.948389942,3.086506157,3.49209078,2.927850526,3.595705836,3.281369285,3.448192586,3.1720245,3.099688754,4.039310219,3.653629815,3.318284492,3.388765515,3.412500532,4.023821809
"ybeX",10.71190572,10.65040851,10.49822655,10.69393155,10.79823061,10.59099238,10.52124037,10.27988911,10.41829085,10.71914363,10.68215209,10.56721366,10.48305901,10.87574258,10.55123629,10.38644317,10.42139895,10.16633092
"ytfE",8.167705406,7.118235864,7.674576106,8.150613562,7.481271825,8.284566587,8.665429599,7.581434516,8.170068406,8.042721899,8.109577379,7.173155388,7.949920826,8.134299612,8.056569261,8.610931396,8.569889512,7.950093876
"hslO",10.36696555,9.877645314,10.42087072,10.81406982,9.454564963,9.403959085,9.560914754,8.529177857,10.1113971,10.2240366,10.37600541,9.977776226,10.31035955,11.0971341,9.728878104,9.619419304,9.69122035,9.41377027
"appY",7.246078974,6.567083981,7.274222468,7.418703366,7.049418171,7.639252781,6.658595917,7.177034037,6.180989121,6.424051794,7.424699213,6.885298077,7.933628965,7.877054643,6.446713036,6.401914687,6.185723484,7.223554566
"dinB",6.753318094,6.395594171,6.626892578,6.8996589,6.106018799,6.722521241,6.738582226,6.929320245,6.420853596,6.655894943,6.973390575,6.042634384,6.943601698,6.873232393,6.587869666,6.861351057,6.67958293,6.124982056
"htpG",12.17545937,11.57290662,11.74406731,12.72390561,11.90261031,11.43672467,11.53418125,10.34507825,11.92044605,12.20282926,12.28002131,11.3748484,11.9240434,12.78862881,11.69132759,11.93639679,11.65976034,11.20447204
"rclR",5.182432168,5.507418514,5.776369088,5.710541389,5.677897283,5.562815969,5.756366842,5.920735064,5.323837953,5.514762606,5.521605915,5.843971507,5.673579975,5.637000053,5.220430909,5.769994949,5.351542227,5.711084476
"stpA",12.80029852,12.30422011,12.76226071,13.14623535,11.45640778,12.29190289,12.11058695,12.00518558,12.51402877,12.65283524,12.78622139,12.30074846,12.87184127,13.11176214,11.09537361,11.59436304,11.713024,11.80142731
"cbpM",7.491433956,6.712742193,7.262201538,7.015641244,7.360963884,7.34420677,7.597900125,7.301056239,7.041950823,7.103495791,7.245030499,6.895893543,7.174304906,7.501839998,7.286075005,7.233012605,7.088662133,7.006120581
"abgA",6.504409904,6.703059438,6.60361447,6.644372592,6.819551172,6.492953127,6.981850965,6.821748326,6.856563352,6.736057672,6.666970747,6.928427819,6.538939399,6.864518255,7.042783085,7.210797257,7.320666543,6.609518875
"yhjV",9.082480971,8.692572567,8.809050562,8.361810524,7.857626394,8.080339112,8.093693926,7.325596584,8.851659297,8.98378862,9.13049659,8.710606197,8.670898775,8.949919955,7.771255603,8.006776354,8.020793058,6.777041322
"ydfC",5.884343307,5.841814788,6.13029324,6.467099473,5.034028332,5.902433301,5.962338888,6.218093921,5.895252515,6.121962843,6.226593389,5.997559074,6.511743685,6.372630048,5.225187957,5.646321735,5.841018599,5.520356694
"dapD",10.69344143,10.36225724,10.84128623,10.35493159,10.32396248,10.53474664,10.31312084,10.4797224,10.62766857,10.57669931,10.59445194,10.50368406,10.70417065,10.53439808,10.66779806,10.65170217,10.45702629,10.57797858
"rbfA",11.87373528,11.92408995,12.00720297,11.92676102,11.229296,11.39091987,11.37541116,11.3256931,11.80634328,11.87638837,11.86907123,11.96754418,11.83141241,11.82802427,11.04946496,11.3860259,11.42018727,11.14678007
"lysA",5.926705678,5.897567878,5.874238208,6.199049843,7.404322521,7.951416501,7.441836028,6.36878252,5.753637197,5.730330916,5.699283321,5.756257224,5.887192036,6.069251165,7.615214881,7.35678038,7.47775534,7.594317433
"ytfH",7.609992407,7.1638299,7.481896509,7.278380887,6.71084993,7.24078217,7.144413549,6.530797268,7.446926223,7.381153989,7.593487698,7.29373528,7.545327111,7.274107024,7.281822152,6.878834884,6.994513174,6.445555978
"rpsS",13.48981036,13.50688609,13.49593231,13.36002487,13.55647047,13.41442195,13.38131638,13.06209524,13.62442499,13.66507339,13.48784294,13.51456017,13.52909097,13.50854675,13.51358733,13.51148521,13.29597237,12.90222117
"paoC",5.738774401,5.552995314,5.772069111,5.721651093,5.731933488,5.616011367,5.878469667,6.108112727,5.776332128,5.472417382,5.826600879,5.895573007,5.287925565,5.794892262,5.645442373,5.822093311,5.826871041,5.514062739
"queC",10.21716527,9.619726766,10.02032276,10.30583651,9.878015683,10.0295742,10.20553581,10.3045035,10.18243523,10.13104647,10.27662699,9.953725977,10.14373957,10.27039035,9.792963562,9.820263669,10.30837949,10.30966412
"entH",7.533791146,7.80367737,8.091678857,7.360949822,8.711719259,7.913728335,7.226820895,8.060103383,7.825340168,8.0222845,7.728918007,8.232370987,7.952878115,7.450726293,9.822255174,8.87506375,7.723356791,9.550693158
"nanC",5.322215643,5.296905233,5.321149599,5.360662416,7.403003836,6.406788309,6.426615872,11.51927487,5.554318663,5.204120239,5.327514155,4.597352428,5.203456671,5.37825686,8.266651922,7.683499738,6.946904537,8.469298729
"arnC",6.202487881,5.26868049,5.542402843,5.882244879,5.803388804,5.802722291,6.189187668,6.275986061,5.696405587,5.874336863,5.880159948,5.237537232,5.604525599,5.903653989,6.219253824,5.865201505,6.008704561,6.231535333
"avtA",10.44454314,10.26808901,10.13545868,9.994854017,10.08932538,10.01701513,10.44841243,10.372202,10.50534197,10.47840912,10.55023726,10.38761153,9.975785296,10.33077946,10.07714823,10.07617298,10.03288463,10.14991674
"rplL",13.82922979,13.9052533,13.93582181,13.83577314,13.89095716,13.93006955,13.84725258,13.88551521,13.85427869,13.85339113,13.90773819,14.02228825,14.00245573,13.85509957,13.94472765,13.84071965,13.78507886,13.94362555
"yciG",6.447189308,6.447628088,6.388476753,6.629348986,6.90899674,6.237341883,6.365843195,6.386022348,6.555879802,6.178542378,6.207276224,6.503097974,5.866438854,6.365886613,6.43315871,6.542133902,6.601139843,6.633498799
"yihX",8.462253093,7.812708391,8.56018934,8.515805542,7.938821239,8.622635002,8.842776839,8.926704958,8.363526053,8.286241163,8.492941824,8.359711666,8.752225582,8.587199076,8.268445117,8.343941865,8.732785129,8.078436401
"insH5",7.644822507,7.677496563,7.624832439,7.919310818,7.896279797,8.03031865,8.240985993,7.889634801,7.655932932,7.795230479,7.812456166,7.44092527,7.563947406,7.787722739,7.916539174,8.156640072,7.967070104,8.068607717
"yjjV",7.459651427,7.035777461,7.521983688,7.42319018,7.081915078,7.141800804,7.163781548,6.9665776,7.223286114,7.32811783,7.354823287,6.925790285,7.637291272,7.349567166,6.891225223,7.33710793,7.17297343,6.775810196
"frlA",5.092168782,5.296905233,5.598572628,5.387742021,5.753237023,5.500041812,6.378107867,5.180733684,5.458808214,5.36989307,5.548840036,6.04538592,5.553439841,5.613689718,5.701034918,6.000662298,5.696202934,5.565530023
"fadE",6.209405174,6.654711492,6.404738932,6.273712969,6.681877383,6.602790066,6.476229998,6.753862905,5.890369015,6.508164799,6.326391658,6.204927496,6.450752188,6.280686573,6.864155655,6.830674153,6.740212451,7.426066143
"osmF",6.59818739,5.786068026,6.212430536,6.496910617,6.710052838,7.168578202,7.249181317,6.968997022,6.330437024,5.988472167,6.638725233,6.023136249,6.271006663,6.396794254,6.736033196,6.858763699,7.10106641,7.638894857
"mglC",5.738774401,7.767370574,8.930349189,5.584341055,9.506348967,8.037729566,8.648310043,11.93950066,5.535021532,6.058570451,5.668701949,8.392937905,9.638238733,6.060397048,9.469763458,9.299354238,8.731857035,10.40094379
"holA",9.431638557,9.282960031,9.449867505,9.104591082,9.163991312,9.197893776,9.240733265,8.834029011,9.371472069,9.51084867,9.522288832,9.218291813,9.105884601,9.154863289,9.238042471,9.232009832,9.259002703,8.596838643
"phnH",5.516940706,5.749382584,5.277479032,5.658697661,5.396971512,5.721997367,5.619501958,4.902505716,5.719449916,5.67193357,5.676172074,5.603300182,5.350868454,5.506475363,5.899537009,5.893365704,5.654395428,5.335215775
"ygjJ",4.111362928,4.62353066,4.237583739,4.005953497,4.986343777,4.241743018,4.252525071,4.608585605,3.949479004,4.036547525,3.879539891,4.874174525,4.269967656,3.900345234,4.264990063,4.474084309,4.143838633,4.304471166
"barA",8.428686131,7.953548404,8.241713808,8.283125339,8.022245835,8.388224421,8.426860209,8.050407398,8.16554822,8.08465567,8.427361355,8.02454433,8.227762002,8.36415472,8.036152286,8.182837501,8.461412585,7.855203111
"yjiG",7.468639408,7.199998179,7.431209631,7.397474546,7.471791733,7.401108348,7.599285849,7.174082403,7.411973551,7.429958599,7.453093384,7.628402544,7.515887582,7.648051017,7.5922422,7.367410532,7.328884054,6.855432391
"clsC",5.958640538,5.96169954,5.824225753,5.753577575,5.985311139,6.216265166,5.947137208,5.727727158,5.803417073,5.917876806,6.024094948,5.522628123,5.847316049,6.065287462,6.469862064,6.228104276,6.369496452,5.946049889
"rplD",13.77476732,13.75507986,13.79280517,13.70055055,13.85183476,13.72668031,13.72220697,13.6116416,13.7657853,13.74942583,13.78441039,13.90510938,13.7526799,13.71393147,13.79436664,13.81775583,13.61317654,13.61574103
"cynT",6.103766163,5.368312669,5.245108197,5.906163016,5.641746106,5.724590709,6.481640423,5.685301576,6.086425573,5.77994289,6.009259515,5.532589245,5.865471888,6.404584026,5.500057827,6.131388747,5.947662433,5.210636622
"rhsB",6.309221938,5.692117379,6.266585068,6.374097648,5.578122381,6.101402804,6.115788053,5.89647972,5.885999255,6.060159772,6.552283351,5.953418241,6.705869384,6.398334257,5.329737981,5.823080863,5.904008056,5.565003396
"fetA",9.331836004,8.493722597,8.869814405,9.235049264,8.971468283,9.18659601,9.714675639,9.653786828,9.181290786,9.099693211,9.465811251,8.842699708,9.069283008,9.342642979,8.799008621,8.92833873,9.094953744,9.151648394
"yahM",7.132036621,6.273991226,7.526466208,7.26453433,6.292100703,6.663311503,6.052475891,6.466828131,6.705349036,6.842338361,7.205129556,7.000623366,7.90898828,7.438386478,6.328421703,5.819271214,6.146616582,6.006500274
"garL",5.465302799,5.353190202,5.344333676,5.728278223,7.719597814,7.367779639,8.033091229,6.973585278,5.500525875,5.745133237,5.938621372,5.320130336,5.262725886,5.770813985,7.273973748,7.602489601,6.999183475,6.131606753
"pabB",8.844743882,8.370870907,8.495754897,8.646955196,8.43226038,8.406996883,8.60816172,8.360677325,8.592600728,8.671571441,8.829690133,8.517086033,8.471033683,8.434587584,8.682856208,8.749539594,8.870954169,7.959606229
"wcaJ",6.585027604,6.651387193,6.267923371,6.32100367,6.730347801,6.324992113,6.559523339,6.444888899,6.396918082,6.351202582,6.335034323,6.43138066,6.215340474,6.763160367,6.694618325,6.650640522,6.777866254,7.879585211
"pqiC",8.946947522,8.619910745,9.226396733,8.676794621,8.187818316,8.676112218,8.577985474,8.474080656,8.499252598,8.655641681,8.776228585,8.649352536,9.047520137,8.798354176,8.201818246,8.088797358,8.656973431,8.703796215
"ispB",11.16516792,11.08525218,11.16327026,10.96898717,11.07040843,11.22913103,11.03192256,10.84985352,10.73267613,10.92748248,11.06967597,11.25718268,11.10864352,10.88443141,11.14084051,10.97055503,11.12089893,10.88611078
"rnr",9.562777648,9.53274624,9.279020371,9.455847669,9.300145673,9.127895392,9.335053735,9.049974415,9.414037165,9.419216252,9.629896498,9.371844263,9.277522506,9.446334667,9.321094547,9.529265984,9.151398846,8.476763768
"alsA",5.089645243,4.945037661,5.540664162,5.371083562,5.521605915,5.671186389,5.380898962,6.390041739,5.300119655,5.255993177,5.48719139,5.42592689,5.539387742,5.686299439,5.517568201,5.76400583,5.559874034,6.043863498
"ymdB",7.157069545,6.73722795,7.04440294,7.243317813,7.038603666,7.226271639,7.324870306,7.259213876,7.022665393,7.147738699,7.2128715,7.146063838,6.989450684,7.255497363,7.290423556,7.418341454,7.307373412,7.420997431
"ynjD",4.355651958,4.609374578,4.313235256,4.522384078,4.140921584,4.502276591,4.924232259,4.387605715,4.131258454,4.800302028,4.516815841,3.987733399,4.348447338,4.676920127,4.184829782,4.699030957,4.321676137,4.148683985
