"","0","0 | 1","0 | 2","3600","3600 | 1","3600 | 2","7200","7200 | 1","7200 | 2","10800","10800 | 1","10800 | 2","14400","14400 | 1","14400 | 2","18000","18000 | 1","18000 | 2","0 | 3","0 | 4","0 | 5","3600 | 3","3600 | 4","3600 | 5","7200 | 3","7200 | 4","7200 | 5","10800 | 3","10800 | 4","10800 | 5","14400 | 3","14400 | 4","14400 | 5","18000 | 3","18000 | 4","18000 | 5"
"yhdY",7.276627,7.229332,7.430125,7.686709,7.499165,7.38764,7.273668,7.221102,7.186637,7.344417,7.455425,7.582807,7.329936,7.753918,7.118886,7.249803,7.134547,7.966236,7.438997,7.573104,7.175299,6.957707,6.964393,7.049291,6.93383,7.083318,7.296047,7.357411,7.61701,7.131853,7.199658,7.034588,8.321258,7.337692,8.74716,9.944252
"ldtA",10.031103,10.177757,10.318794,10.278317,9.692901,9.868401,10.024926,10.019662,10.101948,10.129616,10.633743,10.759221,10.274938,10.369932,10.613588,10.891318,11.344068,10.957886,9.922566,10.032124,10.319408,9.93679,10.102457,9.922623,10.005866,9.92031,10.001368,9.993005,9.982565,9.901966,9.952386,9.892593,10.021722,10.045255,9.846958,9.836507
"nanR",11.679725,11.849665,11.867464,11.727849,11.872315,11.889815,11.788893,12.076912,12.248002,12.173983,12.299093,12.387432,11.940267,11.983849,11.950148,12.388881,12.529106,12.503294,11.45083,11.680581,11.788962,11.676494,11.844543,11.877634,11.376929,11.640302,11.606645,11.358298,11.289368,11.323446,11.475545,11.516369,11.757636,11.252393,11.508177,11.444571
"pdxH",11.653873,11.764815,11.686276,11.608083,11.724217,11.812274,11.712709,11.719988,11.700288,11.821493,11.736057,11.692871,11.864346,11.803912,11.801155,11.729853,11.823556,11.68579,11.740281,11.745421,11.721343,11.627266,11.634641,11.697781,11.570617,11.621197,11.672513,11.354651,11.596686,11.678725,11.589777,11.657804,11.613417,11.487773,11.698184,11.15061
"mutM",9.625682,9.749779,9.897144,9.077375,8.984057,9.101451,8.833457,8.872948,8.938626,9.000793,8.901142,8.721783,8.882711,8.989502,9.011493,8.792554,9.062637,9.322236,10.383147,10.29721,10.060641,10.420987,10.350571,10.668134,10.654728,10.83912,10.713275,10.671306,10.639284,10.797231,11.001628,10.858479,10.988009,10.936219,10.999409,10.743416
"iscX",12.981756,12.930217,12.907821,13.233174,12.921822,12.906596,13.065133,12.873421,12.806239,12.759682,12.957952,12.940284,12.892259,12.640876,12.654015,12.840664,12.78901,12.864037,13.280632,13.209298,13.051254,13.266367,13.178933,12.988588,13.113622,13.052182,13.167204,13.341207,13.272298,13.163278,13.451714,13.172448,13.120131,13.374982,13.114945,13.067894
"dmsD",11.329645,11.205034,10.980555,10.938582,10.953254,10.861035,11.052228,10.640295,10.554334,10.60559,10.293601,10.223083,10.392643,10.177746,10.404119,10.17897,10.098511,9.979283,11.127956,11.117009,11.147019,11.069959,11.012933,10.930705,10.882568,10.710806,10.777542,11.026645,10.801401,10.816723,10.903079,10.863258,10.778975,10.863327,10.699366,10.318176
"iaaA",11.343644,11.835595,11.702923,11.932897,12.356616,12.18124,12.081211,12.52139,12.697369,12.917525,12.858378,12.747995,13.028474,13.05029,13.061632,12.991459,12.77305,12.787575,11.28376,11.756036,11.721626,12.667006,12.629998,12.552652,12.417761,12.141564,11.587248,12.19534,12.462163,12.53401,12.606727,12.747526,11.900953,12.514422,12.393404,11.354051
"rhoL",14.344807,14.390377,14.377754,14.378663,14.358113,14.410477,14.442775,14.273297,14.18368,14.070919,14.117056,14.188376,14.18481,13.998864,14.01972,14.223987,14.218106,14.202215,14.32783,14.359353,14.406484,14.428254,14.467096,14.32889,14.377355,14.256485,14.277445,14.380042,14.3385,14.320314,14.243725,14.234473,14.110605,14.293136,14.241518,14.131247
"glpR",11.913387,12.085306,12.057442,12.581254,12.399735,12.27639,12.254654,11.910908,12.067854,11.949203,12.021693,11.905675,12.247918,12.067322,11.907553,12.030911,11.983574,12.004347,12.060505,12.143683,12.082813,12.613019,12.375727,12.227107,12.310348,12.031686,12.212217,11.917242,11.994017,12.048827,12.116352,12.08405,11.953493,11.862414,11.809254,11.692742
"tsx",11.720887,11.481252,11.590136,11.635088,11.831245,11.90614,11.485448,12.109032,12.1407,12.328502,12.338827,12.258687,11.913503,11.787805,11.972605,11.784505,12.049818,11.955773,12.003174,11.69657,11.471788,11.411933,11.558911,11.818283,11.585855,12.061728,12.362032,11.921439,12.15978,12.148873,11.84841,12.119155,12.589995,11.850142,12.244093,12.558081
"tolA",12.534695,12.38081,12.381443,12.415495,12.31441,12.380031,12.543293,12.110243,11.945274,12.096583,11.959408,11.996388,12.179927,11.911579,11.91485,12.18009,12.265899,12.275371,12.797828,12.645465,12.606958,12.646813,12.714625,12.487379,12.659128,12.487292,12.733971,12.72153,12.730423,12.57457,12.646813,12.479739,12.271089,12.70141,12.411708,12.052766
"yqgD",5.724248,6.364271,6.63114,5.624556,5.871128,6.248382,5.705487,4.842487,5.285702,5.753739,6.435468,6.372904,6.22016,6.176447,5.92489,6.482637,6.33987,7.510602,6.833366,7.055711,6.542271,6.042643,6.743456,6.062451,6.083878,6.250447,6.225063,6.766475,7.119047,6.550927,6.576094,6.522932,7.334159,7.360584,7.625531,7.884338
"yghU",11.607361,11.830848,12.051087,11.699647,11.952907,11.954554,11.511181,12.133757,12.200689,12.423207,12.436298,12.435471,12.402287,12.560318,12.63292,12.521894,12.42996,12.433346,11.535104,11.508199,11.678141,11.33504,11.386947,11.627164,11.298018,11.808453,11.824107,11.256276,11.36349,11.525246,11.479497,11.627663,11.881035,11.391459,11.788701,12.211249
"ydhK",8.717807,8.878081,8.962785,9.373298,9.120068,9.200594,8.965539,8.60783,8.622705,8.367395,8.295188,8.210154,8.749773,8.673494,8.474501,8.376271,8.471949,8.379911,9.269319,9.051123,8.981564,9.569807,9.406266,9.341085,9.238741,8.86037,8.754512,8.983266,9.020379,9.014734,9.241662,9.081746,8.540734,8.957942,8.569162,8.737929
"yfiC",11.347582,11.32615,10.992212,10.892437,11.051516,11.109989,11.059372,10.71475,10.660338,10.572896,10.332023,10.371086,10.52563,10.475179,10.30559,10.100387,10.274169,10.106724,11.203381,11.211014,11.040964,11.042124,11.033529,11.047332,10.789544,10.788456,10.93401,10.782938,10.524129,10.524145,10.680101,10.601787,10.712833,10.513769,9.983901,9.717934
"ybaV",10.357624,10.533798,10.487439,10.354134,10.465779,10.405657,10.495126,10.484989,10.391899,10.33466,10.165324,10.143637,10.316165,10.082899,10.143575,10.036906,10.010879,10.064625,10.084444,10.158811,10.054765,10.152898,10.058787,10.057165,10.064161,9.984277,10.317103,9.861382,9.771465,9.934707,9.841008,9.925436,9.841047,9.9064,9.596419,9.601541
"phoQ",12.079358,12.061026,12.067465,12.366705,12.24284,12.282352,12.314029,12.229814,12.063421,11.688899,11.729268,11.777724,12.0163,11.915363,11.85801,11.714791,11.699891,11.712203,12.238745,12.251687,12.339076,12.658082,12.662205,12.657539,12.625122,12.508617,12.39609,12.60435,12.609007,12.586197,12.705631,12.584623,12.311112,12.674102,12.378679,11.941221
"truD",11.448524,11.510967,11.558409,11.628856,11.811111,11.730707,11.672076,11.539881,11.637532,11.457216,11.461262,11.475358,11.566567,11.569669,11.517254,11.586363,11.625591,11.635774,11.748877,11.729502,11.635898,11.960191,11.853504,11.779422,11.80708,11.686361,11.805956,11.784694,11.822736,11.87587,11.895407,11.852676,11.743022,11.720214,11.649006,11.42172
"iraM",9.164835,8.874838,9.156909,8.911852,8.827813,8.929101,8.910733,7.699138,7.974603,8.288695,7.703033,7.478747,8.674415,8.038162,7.741945,7.636868,7.422391,7.408865,9.873669,9.557263,9.562979,9.938547,10.040755,9.357825,9.912765,9.529643,9.040246,10.164421,9.931545,9.938873,10.237225,10.079494,9.152907,10.678138,9.22783,7.759609
"pepT",10.320106,10.485304,10.673744,10.287855,10.397411,10.445524,10.286764,11.128962,11.281808,11.084011,11.179464,11.265224,10.667366,10.878706,11.128341,10.919779,11.15253,11.029033,10.370585,10.237801,10.457725,10.34196,10.406778,10.795715,10.16665,10.901214,11.275995,10.251786,10.314001,10.342077,10.288429,10.388717,11.044042,10.193998,10.752797,10.444941
"ansB",11.197061,11.49502,11.197426,9.534215,9.449736,9.546966,9.761297,10.164497,10.276673,10.402229,10.372984,10.22572,9.026213,9.036977,9.116086,9.175925,9.463481,9.405344,11.484926,11.473747,11.292142,9.546381,9.266359,9.778982,9.400359,9.970234,10.360103,9.827582,9.22891,9.284176,9.364412,9.316337,9.751127,9.542898,9.54873,10.277437
"yhaV",10.360976,10.351556,10.517645,10.48025,10.192996,10.358459,10.21004,10.450588,10.41441,10.390401,10.627755,10.743377,10.661214,10.526989,10.624527,10.710721,11.042766,10.905782,10.128031,10.074619,10.261569,9.882087,10.208793,10.159862,9.799598,10.064589,10.172095,10.083369,10.203467,10.155883,10.233082,10.200811,10.269766,10.450904,10.115854,9.241121
"clcB",9.07375,9.181704,9.093926,9.13696,9.02858,9.034373,8.937124,8.686444,8.601192,8.678627,8.450502,8.685612,8.429623,8.593318,8.646008,8.689817,8.612269,8.780232,9.220644,9.271285,9.373929,9.435601,9.238831,9.338857,9.154716,9.036991,9.329574,9.142324,8.988716,8.988527,9.35691,9.023226,9.142942,9.130824,9.062433,9.742843
"cfa",11.819704,11.944007,12.138462,11.570757,11.506156,11.60446,11.242916,11.936499,12.195047,12.231892,12.534664,12.516156,12.094776,12.560483,12.788986,12.716986,12.979442,12.944295,11.803396,11.678916,12.004707,11.472173,11.331699,11.56507,11.537992,11.836791,11.978578,11.605869,11.73963,11.93054,11.63454,11.815737,12.106397,11.514832,11.766384,12.006447
"lhr",9.464966,9.411505,9.562059,10.014456,9.946005,10.109925,10.004016,9.724817,9.579783,9.323246,9.211558,9.178442,9.514746,9.363433,9.510896,9.312528,9.297773,9.25658,9.430651,9.457067,9.739069,9.887772,9.735475,9.772329,9.704758,9.446797,9.041784,9.413826,9.375897,9.36253,9.556097,9.51403,8.715246,9.322219,8.793438,8.955467
"sibB",9.772678,9.943373,9.792826,8.954465,9.266993,9.232252,9.377936,9.006001,8.816017,8.802085,8.921445,8.745887,8.956612,8.552151,8.466554,8.590903,8.435714,8.807468,9.843362,9.722828,9.753445,8.853465,8.980437,8.713887,8.996048,8.877107,9.046367,9.657116,8.958426,9.074555,8.683459,8.551658,8.625282,9.163909,8.966081,8.997236
"alaA",12.190143,12.205877,12.329182,12.342545,12.520928,12.541546,12.472983,12.103724,12.261686,12.191124,11.97038,11.681865,12.492162,12.153856,11.838016,12.024221,11.884702,11.859574,12.051498,12.067572,12.136081,12.576408,12.499841,12.355018,12.440764,12.183953,11.679427,12.235232,12.462156,12.44499,12.600611,12.516391,11.837462,12.402522,12.245951,11.56483
"rcdA",9.624546,9.604,9.59865,10.109385,10.596641,10.379332,10.105598,10.21253,10.124482,10.135778,9.891835,9.874997,10.072679,9.864227,10.111833,9.72709,9.595342,9.455061,9.710655,9.412784,9.335213,10.231142,10.243981,10.216363,10.458219,10.385492,10.249774,10.496033,10.464151,10.56829,10.770282,10.653424,10.561469,10.606914,10.296739,9.661655
"ybbO",12.675256,12.701636,12.629283,12.359169,12.51605,12.392799,12.554884,12.579554,12.544518,12.370197,12.453551,12.439329,12.426807,12.506454,12.592462,12.369654,12.415579,12.314964,12.49945,12.483327,12.5667,12.591942,12.394399,12.489181,12.568584,12.511272,12.562012,12.38473,12.363964,12.361212,12.332144,12.324862,12.38382,12.251591,12.227958,12.453273
"mcrA",4.137198,4.299653,4.396476,3.963158,3.990593,4.020278,4.130811,4.248586,4.102,4.221887,4.002882,4.433837,3.988027,3.907709,4.131783,4.016354,4.579915,4.236544,4.290904,3.7656,4.343322,4.543846,4.331711,4.104304,3.838442,3.966939,3.818405,3.778259,3.915057,4.116298,4.236337,4.074743,3.902645,3.806774,3.942655,4.131344
"panE",11.04131,11.181949,11.057539,11.046159,11.12525,11.164361,11.061423,11.614718,11.630054,11.699019,11.855697,11.954867,11.607387,11.68075,11.991231,11.794101,12.027026,11.846292,11.173159,11.107652,11.067818,11.20402,11.128243,11.35553,11.142273,11.531185,11.705919,11.33275,11.275527,11.308542,11.329348,11.231408,11.707613,11.295433,11.501981,11.367264
"ygiN",12.337114,12.18899,12.264686,12.119606,12.005208,11.889718,12.052864,12.155315,12.261931,12.341058,12.3946,12.236803,12.251854,12.427928,12.306307,12.41925,12.393054,12.538208,11.926994,12.008277,12.073666,11.843068,11.907026,11.876197,11.961702,12.040004,12.131516,12.009944,11.867755,11.996314,11.856374,11.924866,12.112059,11.941385,12.099681,12.145644
"yaaW",7.439066,8.02742,8.121719,7.310112,7.615451,7.618268,7.289954,7.513557,7.599824,7.943955,8.151077,8.137783,7.848771,8.106033,7.846111,8.20241,8.364486,8.510716,7.882239,8.076727,7.89816,7.854137,7.952033,7.860288,7.720007,7.823023,8.023745,7.859886,7.832634,7.768804,7.84153,7.957733,8.173247,7.867915,8.846611,9.406459
"yjgL",7.357937,7.580182,7.718149,7.572189,7.806229,8.036779,7.842645,7.055266,7.063407,6.978788,7.389432,7.479013,7.623481,6.940259,6.795773,7.256622,7.251033,7.365076,7.477167,7.642607,7.639145,7.355699,7.820603,7.367627,7.23911,6.911392,6.740829,7.443719,7.184466,7.318762,7.511845,7.452131,7.155702,7.075738,7.737606,7.782638
"ymfJ",3.257921,3.282309,2.920607,2.801405,3.188888,2.998113,3.157899,3.167744,3.204511,3.132762,2.989021,3.188641,3.170518,2.93308,3.03556,3.557287,3.288357,3.297238,3.177145,3.045338,2.86376,3.153606,3.079516,3.083624,3.144417,3.16125,2.937663,3.035752,3.040861,3.438357,3.074914,3.02828,3.135967,3.250386,2.90816,2.806239
"hybB",8.360243,9.054406,9.024973,8.376585,8.877835,8.951046,8.663923,9.082744,8.913035,8.910259,8.567182,8.464757,8.095667,8.032231,7.773502,7.609471,7.726828,8.286308,8.090756,8.42121,8.320306,8.454697,8.164696,8.846311,8.569579,8.866285,9.124679,8.600469,8.784673,8.949955,8.875529,8.795959,8.99362,8.779076,8.896965,9.323731
"yagF",6.274432,5.936546,5.470107,5.789131,5.838147,5.855258,5.720012,6.130096,6.411661,5.785153,5.964634,5.967813,5.985686,6.143259,6.486213,6.463198,6.298525,5.692397,5.816833,5.526536,6.048918,6.071037,5.515455,6.147663,6.455043,6.267275,6.285619,5.979213,6.117904,6.142715,6.359041,6.450489,5.524137,5.921886,5.012614,5.424345
"sfmH",5.575489,5.809854,6.003973,5.861082,6.013415,6.343632,5.640862,5.576108,5.92443,5.91716,6.087174,6.105558,6.009916,6.696681,5.768607,6.044524,5.815453,7.122708,5.816859,6.733422,5.480973,5.413624,5.831952,5.863009,5.802702,5.7629,6.064867,6.243352,6.758781,5.896368,6.107315,6.184549,7.286281,6.038914,8.073204,8.393421
"gpr",10.235296,10.801166,11.098219,11.168969,11.627313,11.639534,10.94426,12.432407,12.52903,12.600666,12.886847,12.844376,12.468442,12.604303,12.715134,12.869658,12.888995,12.884157,9.994529,9.852116,9.844433,10.317582,10.723546,11.136172,10.228794,11.380361,11.380777,10.151745,10.541167,10.760545,10.563278,10.831417,11.580099,10.365734,11.326934,11.744883
"trkH",11.630812,11.598797,11.263674,11.520858,11.432847,11.418386,11.587575,11.169349,11.018894,10.860226,10.680361,10.691274,10.739597,10.652344,10.70756,10.487478,10.485303,10.512066,11.65797,11.697088,11.610547,11.761749,11.562029,11.56347,11.660664,11.405896,11.416686,11.455148,11.44125,11.38784,11.624959,11.539934,11.278352,11.410716,11.304667,11.303676
"glmM",11.53773,11.554621,11.653338,12.000107,11.921548,11.849347,11.679053,11.878057,11.88783,11.962863,11.840638,11.852406,11.92307,11.778097,12.033055,11.852489,11.803955,11.835111,11.575271,11.466768,11.373481,11.854177,11.758506,11.847502,11.789713,11.922055,12.069987,11.732354,11.831812,11.926362,11.946161,11.884816,12.052887,11.836243,11.866387,11.86963
"plaR",10.794342,10.824876,10.96682,10.462767,10.70728,10.489728,10.306458,10.7422,10.799247,10.922301,10.704099,11.063462,10.801354,11.124096,11.315023,10.784057,11.279596,10.998752,10.924461,10.850126,10.776534,10.608474,10.397712,10.655115,10.378609,10.567155,11.005227,10.317142,10.444529,10.35433,10.702721,10.647827,11.178662,10.449978,10.693126,10.90484
"ycfZ",8.096711,8.04041,7.873564,8.735439,8.609074,8.694302,8.794266,7.85912,7.579716,7.06152,7.056715,7.023953,7.967224,7.649553,7.330645,7.247512,7.321282,7.654059,8.147492,8.347427,8.281948,9.20952,9.16635,8.647318,9.101593,8.091887,7.942258,8.657122,8.662146,8.649646,8.62989,8.582143,7.867265,8.438611,8.264071,8.507411
"nfeF",10.663992,11.047238,11.585104,11.504177,12.054509,12.023092,11.595255,12.229154,12.346557,12.479824,12.56777,12.666158,12.756087,12.950028,12.936633,12.755643,12.619689,12.683554,10.396787,10.412172,10.895201,11.894219,12.018271,12.253139,11.840612,12.099608,12.023439,11.746041,11.642648,11.947985,12.140175,12.314678,12.707739,11.958658,12.322025,12.554192
"phnJ",5.59209,5.41212,5.783371,5.985982,6.178315,6.342646,5.756377,6.033683,6.071407,6.266873,5.970749,6.04767,6.093593,6.664074,6.231767,5.963181,6.171367,7.017779,5.704956,6.498704,6.241408,5.477562,6.042608,5.870328,6.01055,5.693703,5.634568,5.909953,6.467759,6.039361,5.983382,5.797161,7.299272,6.793974,8.11829,8.670417
"cdd",10.635362,11.161842,11.314387,9.884568,10.33827,10.489064,9.87396,11.379409,11.461738,11.934181,12.607972,12.751012,11.491135,11.606627,11.825861,12.761525,12.923403,12.677925,10.674286,11.172033,11.471108,9.74254,9.794953,10.192104,10.037369,11.03389,11.304957,11.083513,11.022151,10.905001,10.436056,10.464957,11.260276,10.870484,11.59184,11.703146
"ybbJ",10.606997,10.531623,10.333988,10.117153,9.987502,9.840534,10.096932,10.197423,10.10197,9.637313,9.873958,9.937438,9.881376,9.900463,10.208924,9.822244,10.17148,9.974985,10.445955,10.351239,10.420004,10.040275,9.97464,10.015055,10.058353,10.006029,10.091297,10.017661,9.889925,9.916748,9.936559,9.910952,9.891534,9.772144,8.944031,8.764404
"leuD",12.845027,12.906328,12.903147,13.186034,12.979971,12.890936,13.056066,13.157967,13.073034,13.018989,13.196221,13.198588,12.967388,13.020477,13.173053,13.0271,13.247418,13.194006,12.92587,12.872543,12.893639,13.321501,13.079669,13.009043,13.160903,13.024466,12.936486,12.981021,13.092085,13.028493,13.060059,12.967666,12.979485,12.854067,12.99353,13.009306
"hisB",12.525252,12.523036,12.396227,12.686089,12.826613,12.724065,12.765767,12.923538,12.993428,12.910533,12.72831,12.637225,12.822335,12.808631,12.670691,12.581967,12.565843,12.434881,12.61369,12.502229,12.568864,13.004371,12.642,12.772979,12.943187,12.883008,12.355453,12.748367,12.777414,12.786913,12.879469,12.9276,12.71466,12.729925,12.758972,12.52685
"dgoT",7.268086,7.453849,7.691014,7.282934,7.377344,7.482455,7.007662,7.12269,7.070133,7.424749,7.520384,7.570413,7.500779,8.081806,7.518801,7.431038,7.559042,8.437971,7.073591,7.861723,7.096989,6.903019,7.195371,7.184338,7.036939,7.298521,7.502638,7.487196,7.966727,7.637141,7.90424,7.65472,8.917145,7.932612,9.82752,10.635352
"valS",12.549046,12.703414,12.783182,13.054258,13.023937,13.020262,12.908837,12.932745,12.965389,12.904638,12.860961,12.975754,12.875957,12.950551,13.053667,12.885251,12.981534,12.890219,12.681852,12.733972,12.814249,13.104094,13.044558,13.137084,13.018895,13.104596,13.204982,12.943336,13.063937,13.039551,13.086277,13.054964,13.083956,13.011031,13.00341,13.076458
"yeiL",7.060214,7.418451,7.740868,7.962643,8.567304,8.542647,7.938581,7.853323,8.169605,8.055455,8.213927,8.131464,8.329354,8.248219,8.221033,8.094696,8.106627,8.194432,7.476245,7.6298,7.407265,7.828932,7.917442,7.673933,7.352849,7.337231,7.428595,7.021198,7.451181,7.554104,7.729063,7.809984,7.959655,7.279379,8.299793,8.759764
"tyrA",10.386736,11.135983,12.488737,13.356206,13.437772,13.383246,13.460722,14.175319,13.666686,13.762181,13.325259,13.119187,13.573803,13.5532,13.682128,13.334773,13.008414,12.830897,10.543752,10.58801,10.521262,11.949353,11.882638,11.819188,12.690324,12.431338,11.453542,12.745331,12.838112,12.826552,12.996027,12.916915,12.1263,12.650898,12.586681,11.59697
"cbrA",7.895061,8.024575,8.138199,8.088324,8.219841,8.343269,8.110343,8.078083,8.20044,8.304279,8.064466,8.133284,8.231534,8.518786,8.321511,8.224671,8.182935,8.650753,7.993706,8.314753,7.929164,8.378175,8.393004,8.424866,8.465359,8.509108,8.725461,8.323181,8.582131,8.813134,8.686226,8.844116,9.149449,8.548728,9.480114,9.840227
"cueR",11.623746,11.639809,11.747907,11.914251,11.65504,11.756916,11.644149,11.972695,11.98039,11.935415,12.107506,12.184943,12.040251,12.050926,12.177787,12.230777,12.393767,12.345659,11.375591,11.480109,11.585582,11.632233,11.654022,11.738103,11.483752,11.664773,11.715043,11.539434,11.509224,11.470117,11.510087,11.435209,11.647732,11.530355,11.60677,11.672296
"nudI",9.16116,9.415058,9.332918,8.624827,8.974904,8.921093,8.881415,8.995604,8.992708,9.300077,9.082027,9.020049,8.949987,9.025397,9.170304,9.179085,9.577606,9.737651,9.247754,9.172818,9.039613,9.068025,9.35265,9.123218,8.952492,9.206394,9.30271,9.08287,8.782729,8.922372,9.329021,9.293391,9.504205,9.374348,9.012956,8.90514
"yhbE",12.773649,12.654359,12.339884,12.040156,12.010928,11.951139,12.260454,11.681659,11.551978,11.601247,11.041079,10.946759,11.270077,10.902154,10.857673,10.732416,10.52356,10.784938,13.254343,13.113909,12.860423,12.201432,12.227783,12.153682,12.201866,12.189672,12.715272,12.537235,12.187733,12.178139,12.174128,12.153337,12.309525,12.314264,12.031514,11.798467
"creA",10.980276,11.127841,11.205341,10.894006,11.085351,11.07715,10.852184,11.254552,11.37342,11.451909,11.441826,11.543817,11.302704,11.403352,11.495939,11.161752,11.408074,11.209561,11.08499,11.025493,11.082001,10.995934,11.416158,11.370018,10.885515,11.332388,11.488977,10.926553,11.034461,11.006338,11.222856,11.191434,11.536932,11.149134,11.190115,10.634091
"ybgI",12.222688,12.315697,12.596948,12.51199,12.564665,12.606438,12.444295,12.709078,12.814839,12.914018,12.817746,12.879879,12.856132,12.905652,12.994526,12.886092,12.800089,12.836024,12.122051,12.176181,12.379582,12.374451,12.483802,12.532956,12.343742,12.602359,12.760252,12.417819,12.474097,12.540432,12.326139,12.459072,12.666665,12.33174,12.450169,12.625505
"yhfY",6.767083,7.583704,7.953002,8.467487,8.696446,8.79696,8.03124,8.38971,8.590323,8.734949,8.767123,8.73966,9.013164,8.68582,8.708103,8.833806,9.143483,9.028548,7.466534,7.701542,7.328705,8.50202,8.544288,8.460966,8.096573,8.038604,7.700467,7.46328,8.028196,8.277148,8.163666,8.356064,7.881843,7.888854,8.444302,8.601653
